measure label,year,state,county,fips,value,numerator,denominator
Senior Unemployment Rate (1y Avg.),2015, Virginia,Frederick County,51069,0.038658775,98,2535
Senior Unemployment Rate (1y Avg.),2015, Virginia,Hampton city,51650,0.038957622,148,3799
Senior Unemployment Rate (1y Avg.),2015, Virginia,Henrico County,51087,0.027004059,286,10591
Senior Unemployment Rate (1y Avg.),2015, Virginia,Loudoun County,51107,0.027169904,221,8134
Senior Unemployment Rate (1y Avg.),2015, Virginia,Montgomery County,51121,0.085685983,173,2019
Senior Unemployment Rate (1y Avg.),2015, Virginia,Newport News city,51700,0.012008176,47,3914
Senior Unemployment Rate (1y Avg.),2015, Virginia,Norfolk city,51710,0.018577982,81,4360
Senior Unemployment Rate (1y Avg.),2015, Virginia,Portsmouth city,51740,0.027129939,57,2101
Senior Unemployment Rate (1y Avg.),2015, Virginia,Prince William County,51153,0.056909706,537,9436
Senior Unemployment Rate (1y Avg.),2015, Virginia,Richmond city,51760,0.019294903,81,4198
Senior Unemployment Rate (1y Avg.),2015, Virginia,Roanoke city,51770,0.037062936,106,2860
Senior Unemployment Rate (1y Avg.),2015, Virginia,Rockingham County,51165,0,0,2690
Senior Unemployment Rate (1y Avg.),2015, Virginia,Spotsylvania County,51177,0.027659575,78,2820
Senior Unemployment Rate (1y Avg.),2015, Virginia,Stafford County,51179,0.055607043,120,2158
Senior Unemployment Rate (1y Avg.),2015, Virginia,Suffolk city,51800,0.049906716,107,2144
Senior Unemployment Rate (1y Avg.),2015, Virginia,Virginia Beach city,51810,0.040608227,454,11180
Senior Unemployment Rate (1y Avg.),2015, Washington,Benton County,53005,0,0,4543
Senior Unemployment Rate (1y Avg.),2015, Washington,Clallam County,53009,0.044511504,118,2651
Senior Unemployment Rate (1y Avg.),2015, Washington,Clark County,53011,0.027540198,322,11692
Senior Unemployment Rate (1y Avg.),2015, Washington,Cowlitz County,53015,0.017449107,42,2407
Senior Unemployment Rate (1y Avg.),2015, Washington,Grant County,53025,0.048942599,81,1655
Senior Unemployment Rate (1y Avg.),2015, Washington,Grays Harbor County,53027,0.198387817,443,2233
Senior Unemployment Rate (1y Avg.),2015, Washington,Island County,53029,0.06430497,167,2597
Senior Unemployment Rate (1y Avg.),2015, Washington,King County,53033,0.032380506,1655,51111
Senior Unemployment Rate (1y Avg.),2015, Washington,Kitsap County,53035,0.010750624,56,5209
Senior Unemployment Rate (1y Avg.),2015, Washington,Lewis County,53041,0.100779511,181,1796
Senior Unemployment Rate (1y Avg.),2015, Washington,Pierce County,53053,0.037764605,669,17715
Senior Unemployment Rate (1y Avg.),2015, Washington,Skagit County,53057,0.078040779,333,4267
Senior Unemployment Rate (1y Avg.),2015, Washington,Snohomish County,53061,0.067069821,1098,16371
Senior Unemployment Rate (1y Avg.),2015, Washington,Spokane County,53063,0.018742191,225,12005
Senior Unemployment Rate (1y Avg.),2015, Washington,Thurston County,53067,0.055928413,325,5811
Senior Unemployment Rate (1y Avg.),2015, Washington,Whatcom County,53073,0.034665301,203,5856
Senior Unemployment Rate (1y Avg.),2015, Washington,Yakima County,53077,0.03364116,204,6064
Senior Unemployment Rate (1y Avg.),2015, West Virginia,Berkeley County,54003,0.071916789,242,3365
Senior Unemployment Rate (1y Avg.),2015, West Virginia,Cabell County,54011,0,0,2078
Senior Unemployment Rate (1y Avg.),2015, West Virginia,Kanawha County,54039,0.01436673,76,5290
Senior Unemployment Rate (1y Avg.),2015, West Virginia,Monongalia County,54061,0,0,1538
Senior Unemployment Rate (1y Avg.),2015, West Virginia,Raleigh County,54081,0,0,1902
Senior Unemployment Rate (1y Avg.),2015, West Virginia,Wood County,54107,0.079289943,134,1690
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Brown County,55009,0.01925078,111,5766
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Dane County,55025,0.021379149,275,12863
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Dodge County,55027,0.040374201,82,2031
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Eau Claire County,55035,0,0,2302
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Fond du Lac County,55039,0.023647439,66,2791
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Jefferson County,55055,0,0,2022
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Kenosha County,55059,0.027621925,64,2317
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,La Crosse County,55063,0,0,2893
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Manitowoc County,55071,0.033429395,58,1735
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Marathon County,55073,0.02098636,80,3812
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Milwaukee County,55079,0.034414683,645,18742
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Outagamie County,55087,0.007414273,24,3237
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Ozaukee County,55089,0,0,3263
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Portage County,55097,0,0,1831
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Racine County,55101,0.018655762,73,3913
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Rock County,55105,0,0,3755
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Sheboygan County,55117,0,0,2957
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,St. Croix County,55109,0,0,1494
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Walworth County,55127,0.025798526,84,3256
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Washington County,55131,0.029324057,118,4024
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Waukesha County,55133,0.029620359,355,11985
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Winnebago County,55139,0,0,3091
Senior Unemployment Rate (1y Avg.),2015, Wisconsin,Wood County,55141,0,0,1793
Senior Unemployment Rate (1y Avg.),2015, Wyoming,Laramie County,56021,0.051529791,128,2484
Senior Unemployment Rate (1y Avg.),2015, Wyoming,Natrona County,56025,0.060450818,118,1952
