measure label,year,state,county,fips,senior_unemployment_1y,numerator,denominator
senior_unemployment_1y,2013, California,San Joaquin County,6077,0.083417319,1076,12899
senior_unemployment_1y,2013, California,San Luis Obispo County,6079,0.052125692,423,8115
senior_unemployment_1y,2013, California,San Mateo County,6081,0.043165147,965,22356
senior_unemployment_1y,2013, California,Santa Barbara County,6083,0.072939344,938,12860
senior_unemployment_1y,2013, California,Santa Clara County,6085,0.063219666,2564,40557
senior_unemployment_1y,2013, California,Santa Cruz County,6087,0.128852323,924,7171
senior_unemployment_1y,2013, California,Shasta County,6089,0.037351053,163,4364
senior_unemployment_1y,2013, California,Solano County,6095,0.079114266,736,9303
senior_unemployment_1y,2013, California,Sonoma County,6097,0.062358949,1050,16838
senior_unemployment_1y,2013, California,Stanislaus County,6099,0.127897173,1214,9492
senior_unemployment_1y,2013, California,Sutter County,6101,0.089257911,172,1927
senior_unemployment_1y,2013, California,Tulare County,6107,0.073289678,526,7177
senior_unemployment_1y,2013, California,Ventura County,6111,0.035234898,819,23244
senior_unemployment_1y,2013, California,Yolo County,6113,0.050762758,193,3802
senior_unemployment_1y,2013, California,Yuba County,6115,0.139833719,185,1323
senior_unemployment_1y,2013, Colorado,Adams County,8001,0.013245033,100,7550
senior_unemployment_1y,2013, Colorado,Arapahoe County,8005,0.037645955,561,14902
senior_unemployment_1y,2013, Colorado,Boulder County,8013,0.050018478,406,8117
senior_unemployment_1y,2013, Colorado,Denver County,8031,0.043709181,609,13933
senior_unemployment_1y,2013, Colorado,Douglas County,8035,0.027679101,187,6756
senior_unemployment_1y,2013, Colorado,El Paso County,8041,0.088073529,1169,13273
senior_unemployment_1y,2013, Colorado,Jefferson County,8059,0.053116713,801,15080
senior_unemployment_1y,2013, Colorado,Larimer County,8069,0.040132079,316,7874
senior_unemployment_1y,2013, Colorado,Mesa County,8077,0.032404408,150,4629
senior_unemployment_1y,2013, Colorado,Pueblo County,8101,0.051907968,185,3564
senior_unemployment_1y,2013, Colorado,Weld County,8123,0.051948052,280,5390
senior_unemployment_1y,2013, Connecticut,Fairfield County,9001,0.068272106,2217,32473
senior_unemployment_1y,2013, Connecticut,Hartford County,9003,0.048918456,1375,28108
senior_unemployment_1y,2013, Connecticut,Litchfield County,9005,0.069049552,510,7386
senior_unemployment_1y,2013, Connecticut,Middlesex County,9007,0.082358234,366,4444
senior_unemployment_1y,2013, Connecticut,New Haven County,9009,0.054184139,1486,27425
senior_unemployment_1y,2013, Connecticut,New London County,9011,0.044885177,387,8622
senior_unemployment_1y,2013, Connecticut,Tolland County,9013,0.056898288,226,3972
senior_unemployment_1y,2013, Connecticut,Windham County,9015,0.111300886,391,3513
senior_unemployment_1y,2013, Delaware,Kent County,10001,0.07975018,332,4163
senior_unemployment_1y,2013, Delaware,New Castle County,10003,0.051979616,663,12755
senior_unemployment_1y,2013, Delaware,Sussex County,10005,0.047048077,412,8757
senior_unemployment_1y,2013, District of Columbia,District of Columbia,11001,0.045109004,718,15917
senior_unemployment_1y,2013, Florida,Alachua County,12001,0.014050656,76,5409
senior_unemployment_1y,2013, Florida,Bay County,12005,0.04860051,191,3930
senior_unemployment_1y,2013, Florida,Brevard County,12009,0.095871478,1665,17367
senior_unemployment_1y,2013, Florida,Broward County,12011,0.085098051,4565,53644
senior_unemployment_1y,2013, Florida,Charlotte County,12015,0.063681595,384,6030
senior_unemployment_1y,2013, Florida,Citrus County,12017,0.021219512,87,4100
senior_unemployment_1y,2013, Florida,Clay County,12019,0.028473804,125,4390
senior_unemployment_1y,2013, Florida,Collier County,12021,0.049678769,665,13386
senior_unemployment_1y,2013, Florida,Columbia County,12023,0.087866105,126,1434
senior_unemployment_1y,2013, Florida,Duval County,12031,0.08205533,1664,20279
senior_unemployment_1y,2013, Florida,Escambia County,12033,0.102718592,699,6805
senior_unemployment_1y,2013, Florida,Flagler County,12035,0.022781774,57,2502
senior_unemployment_1y,2013, Florida,Hernando County,12053,0.190393776,880,4622
senior_unemployment_1y,2013, Florida,Highlands County,12055,0.079970106,214,2676
senior_unemployment_1y,2013, Florida,Hillsborough County,12057,0.067517854,1872,27726
senior_unemployment_1y,2013, Florida,Indian River County,12061,0.04299796,253,5884
senior_unemployment_1y,2013, Florida,Lake County,12069,0.113964386,1216,10670
senior_unemployment_1y,2013, Florida,Lee County,12071,0.063680805,1537,24136
senior_unemployment_1y,2013, Florida,Leon County,12073,0.051530212,394,7646
senior_unemployment_1y,2013, Florida,Manatee County,12081,0.0611853,701,11457
senior_unemployment_1y,2013, Florida,Marion County,12083,0.038780004,370,9541
senior_unemployment_1y,2013, Florida,Martin County,12085,0.064814813,371,5724
senior_unemployment_1y,2013, Florida,Miami-Dade County,12086,0.067916282,4040,59485
senior_unemployment_1y,2013, Florida,Okaloosa County,12091,0.078277886,400,5110
senior_unemployment_1y,2013, Florida,Orange County,12095,0.062041331,1471,23710
senior_unemployment_1y,2013, Florida,Osceola County,12097,0.060416665,319,5280
senior_unemployment_1y,2013, Florida,Palm Beach County,12099,0.085930385,4056,47201
senior_unemployment_1y,2013, Florida,Pasco County,12101,0.11778719,1335,11334
senior_unemployment_1y,2013, Florida,Pinellas County,12103,0.066982739,2204,32904
senior_unemployment_1y,2013, Florida,Polk County,12105,0.054713055,920,16815
senior_unemployment_1y,2013, Florida,Santa Rosa County,12113,0.058044165,184,3170
senior_unemployment_1y,2013, Florida,Sarasota County,12115,0.070873089,1285,18131
senior_unemployment_1y,2013, Florida,Seminole County,12117,0.084784813,920,10851
senior_unemployment_1y,2013, Florida,St. Johns County,12109,0.022629,157,6938
senior_unemployment_1y,2013, Florida,St. Lucie County,12111,0.077905625,738,9473
senior_unemployment_1y,2013, Florida,Volusia County,12127,0.077270038,1045,13524
senior_unemployment_1y,2013, Georgia,Barrow County,13013,0.258150727,483,1871
senior_unemployment_1y,2013, Georgia,Bibb County,13021,0.007438551,23,3092
senior_unemployment_1y,2013, Georgia,Bulloch County,13031,0.010838563,19,1753
senior_unemployment_1y,2013, Georgia,Carroll County,13045,0,0,1667
senior_unemployment_1y,2013, Georgia,Chatham County,13051,0.066486001,368,5535
senior_unemployment_1y,2013, Georgia,Cherokee County,13057,0.053470738,275,5143
senior_unemployment_1y,2013, Georgia,Clarke County,13059,0,0,2102
senior_unemployment_1y,2013, Georgia,Clayton County,13063,0.070640177,224,3171
senior_unemployment_1y,2013, Georgia,Cobb County,13067,0.085687444,1368,15965
senior_unemployment_1y,2013, Georgia,Columbia County,13073,0.077695332,178,2291
senior_unemployment_1y,2013, Georgia,Coweta County,13077,0.015833745,32,2021
senior_unemployment_1y,2013, Georgia,DeKalb County,13089,0.09907236,1335,13475
senior_unemployment_1y,2013, Georgia,Dougherty County,13095,0.11341735,153,1349
senior_unemployment_1y,2013, Georgia,Douglas County,13097,0,0,2385
senior_unemployment_1y,2013, Georgia,Fayette County,13113,0.085176326,285,3346
senior_unemployment_1y,2013, Georgia,Floyd County,13115,0,0,2145
senior_unemployment_1y,2013, Georgia,Forsyth County,13117,0.027676621,114,4119
senior_unemployment_1y,2013, Georgia,Fulton County,13121,0.054931682,993,18077
senior_unemployment_1y,2013, Georgia,Gwinnett County,13135,0.081481479,1067,13095
senior_unemployment_1y,2013, Georgia,Hall County,13139,0.013035849,52,3989
senior_unemployment_1y,2013, Georgia,Henry County,13151,0,0,2588
senior_unemployment_1y,2013, Georgia,Houston County,13153,0.067672238,166,2453
senior_unemployment_1y,2013, Georgia,Liberty County,13179,0.142372876,126,885
senior_unemployment_1y,2013, Georgia,Lowndes County,13185,0.213770494,326,1525
senior_unemployment_1y,2013, Georgia,Muscogee County,13215,0.053797469,170,3160
senior_unemployment_1y,2013, Georgia,Newton County,13217,0,0,1065
senior_unemployment_1y,2013, Georgia,Paulding County,13223,0,0,1715
senior_unemployment_1y,2013, Georgia,Richmond County,13245,0.096089721,317,3299
senior_unemployment_1y,2013, Georgia,Walton County,13297,0.025490196,52,2040
senior_unemployment_1y,2013, Georgia,Whitfield County,13313,0.151810586,327,2154
senior_unemployment_1y,2013, Hawaii,Hawaii County,15001,0.076298453,498,6527
senior_unemployment_1y,2013, Hawaii,Honolulu County,15003,0.027496275,738,26840
senior_unemployment_1y,2013, Hawaii,Kauai County,15007,0.066777967,160,2396
senior_unemployment_1y,2013, Hawaii,Maui County,15009,0.006353689,36,5666
senior_unemployment_1y,2013, Idaho,Ada County,16001,0.061920751,461,7445
senior_unemployment_1y,2013, Idaho,Bannock County,16005,0.036689419,43,1172
senior_unemployment_1y,2013, Idaho,Bonneville County,16019,0.094223484,199,2112
senior_unemployment_1y,2013, Idaho,Canyon County,16027,0.089663759,288,3212
senior_unemployment_1y,2013, Idaho,Kootenai County,16055,0.070136584,190,2709
senior_unemployment_1y,2013, Illinois,Champaign County,17019,0.026233183,117,4460
senior_unemployment_1y,2013, Illinois,Cook County,17031,0.074173085,8768,118210
senior_unemployment_1y,2013, Illinois,DeKalb County,17037,0.019120459,30,1569
senior_unemployment_1y,2013, Illinois,DuPage County,17043,0.040939495,1065,26014
senior_unemployment_1y,2013, Illinois,Kane County,17089,0.020468097,230,11237
senior_unemployment_1y,2013, Illinois,Kankakee County,17091,0.150950879,381,2524
senior_unemployment_1y,2013, Illinois,LaSalle County,17099,0.006451613,18,2790
senior_unemployment_1y,2013, Illinois,Lake County,17097,0.064221889,1035,16116
senior_unemployment_1y,2013, Illinois,Macon County,17115,0.15176715,511,3367
senior_unemployment_1y,2013, Illinois,Madison County,17119,0.027538436,163,5919
senior_unemployment_1y,2013, Illinois,McHenry County,17111,0.111111112,878,7902
senior_unemployment_1y,2013, Illinois,McLean County,17113,0.036454611,102,2798
senior_unemployment_1y,2013, Illinois,Peoria County,17143,0,0,4146
senior_unemployment_1y,2013, Illinois,Rock Island County,17161,0.03613551,144,3985
senior_unemployment_1y,2013, Illinois,Sangamon County,17167,0.047659285,282,5917
senior_unemployment_1y,2013, Illinois,St. Clair County,17163,0.064604811,376,5820
senior_unemployment_1y,2013, Illinois,Tazewell County,17179,0,0,2456
senior_unemployment_1y,2013, Illinois,Vermilion County,17183,0.09780702,223,2280
senior_unemployment_1y,2013, Illinois,Will County,17197,0.04083956,574,14055
senior_unemployment_1y,2013, Illinois,Williamson County,17199,0.008064516,13,1612
senior_unemployment_1y,2013, Illinois,Winnebago County,17201,0.065053552,492,7563
senior_unemployment_1y,2013, Indiana,Allen County,18003,0.047977321,440,9171
senior_unemployment_1y,2013, Indiana,Bartholomew County,18005,0.058471456,127,2172
senior_unemployment_1y,2013, Indiana,Clark County,18019,0.026570048,66,2484
senior_unemployment_1y,2013, Indiana,Delaware County,18035,0.051529791,128,2484
senior_unemployment_1y,2013, Indiana,Elkhart County,18039,0.010369533,55,5304
senior_unemployment_1y,2013, Indiana,Floyd County,18043,0.03776361,77,2039
senior_unemployment_1y,2013, Indiana,Grant County,18053,0.023555804,42,1783
senior_unemployment_1y,2013, Indiana,Hamilton County,18057,0.027589938,204,7394
senior_unemployment_1y,2013, Indiana,Hendricks County,18063,0.013577894,57,4198
senior_unemployment_1y,2013, Indiana,Howard County,18067,0,0,2772
senior_unemployment_1y,2013, Indiana,Johnson County,18081,0.041879468,164,3916
senior_unemployment_1y,2013, Indiana,Kosciusko County,18085,0.033487298,58,1732
senior_unemployment_1y,2013, Indiana,LaPorte County,18091,0.0599631,195,3252
senior_unemployment_1y,2013, Indiana,Lake County,18089,0.032648012,343,10506
senior_unemployment_1y,2013, Indiana,Madison County,18095,0.049602423,131,2641
senior_unemployment_1y,2013, Indiana,Marion County,18097,0.063060924,1061,16825
senior_unemployment_1y,2013, Indiana,Monroe County,18105,0.04153974,150,3611
senior_unemployment_1y,2013, Indiana,Porter County,18127,0.031165645,127,4075
senior_unemployment_1y,2013, Indiana,St. Joseph County,18141,0.034816943,194,5572
senior_unemployment_1y,2013, Indiana,Tippecanoe County,18157,0.024033438,69,2871
senior_unemployment_1y,2013, Indiana,Vanderburgh County,18163,0.020741826,85,4098
senior_unemployment_1y,2013, Indiana,Vigo County,18167,0.013646702,36,2638
senior_unemployment_1y,2013, Indiana,Wayne County,18177,0.052788105,71,1345
senior_unemployment_1y,2013, Iowa,Black Hawk County,19013,0.006267806,22,3510
senior_unemployment_1y,2013, Iowa,Dubuque County,19061,0.007960577,21,2638
senior_unemployment_1y,2013, Iowa,Johnson County,19103,0,0,2931
senior_unemployment_1y,2013, Iowa,Linn County,19113,0.049207874,205,4166
senior_unemployment_1y,2013, Iowa,Polk County,19153,0.035604723,383,10757
senior_unemployment_1y,2013, Iowa,Pottawattamie County,19155,0.030950306,71,2294
senior_unemployment_1y,2013, Iowa,Scott County,19163,0.028969359,104,3590
senior_unemployment_1y,2013, Iowa,Story County,19169,0.037815128,54,1428
senior_unemployment_1y,2013, Iowa,Woodbury County,19193,0.0608496,159,2613
senior_unemployment_1y,2013, Kansas,Douglas County,20045,0.011160715,30,2688
senior_unemployment_1y,2013, Kansas,Johnson County,20091,0.031070627,498,16028
senior_unemployment_1y,2013, Kansas,Leavenworth County,20103,0.083504096,163,1952
senior_unemployment_1y,2013, Kansas,Sedgwick County,20173,0.032753624,339,10350
senior_unemployment_1y,2013, Kansas,Shawnee County,20177,0.080020785,308,3849
senior_unemployment_1y,2013, Kansas,Wyandotte County,20209,0.026506899,73,2754
senior_unemployment_1y,2013, Kentucky,Boone County,21015,0.019362187,51,2634
senior_unemployment_1y,2013, Kentucky,Campbell County,21037,0.048304692,104,2153
senior_unemployment_1y,2013, Kentucky,Christian County,21047,0,0,1573
senior_unemployment_1y,2013, Kentucky,Daviess County,21059,0.058091287,112,1928
senior_unemployment_1y,2013, Kentucky,Fayette County,21067,0.032345399,227,7018
senior_unemployment_1y,2013, Kentucky,Hardin County,21093,0,0,2172
senior_unemployment_1y,2013, Kentucky,Jefferson County,21111,0.033713695,585,17352
senior_unemployment_1y,2013, Kentucky,Kenton County,21117,0.047777042,144,3014
senior_unemployment_1y,2013, Kentucky,Madison County,21151,0.075303644,93,1235
senior_unemployment_1y,2013, Kentucky,Pike County,21195,0,0,788
senior_unemployment_1y,2013, Kentucky,Warren County,21227,0,0,2450
senior_unemployment_1y,2013, Louisiana,Bossier Parish,22015,0.005930319,16,2698
senior_unemployment_1y,2013, Louisiana,Caddo Parish,22017,0.021636738,147,6794
senior_unemployment_1y,2013, Louisiana,Calcasieu Parish,22019,0.064799257,347,5355
senior_unemployment_1y,2013, Louisiana,East Baton Rouge Parish,22033,0.035973281,377,10480
senior_unemployment_1y,2013, Louisiana,Iberia Parish,22045,0,0,1719
senior_unemployment_1y,2013, Louisiana,Jefferson Parish,22051,0.061215628,846,13820
senior_unemployment_1y,2013, Louisiana,Lafayette Parish,22055,0.023667537,127,5366
senior_unemployment_1y,2013, Louisiana,Lafourche Parish,22057,0.01017501,25,2457
senior_unemployment_1y,2013, Louisiana,Orleans Parish,22071,0.052785311,506,9586
senior_unemployment_1y,2013, Louisiana,Ouachita Parish,22073,0.039289679,177,4505
senior_unemployment_1y,2013, Louisiana,Rapides Parish,22079,0.031218864,94,3011
senior_unemployment_1y,2013, Louisiana,St. Landry Parish,22097,0,0,1877
senior_unemployment_1y,2013, Louisiana,St. Tammany Parish,22103,0.018030513,117,6489
senior_unemployment_1y,2013, Louisiana,Tangipahoa Parish,22105,0.051300071,146,2846
senior_unemployment_1y,2013, Louisiana,Terrebonne Parish,22109,0,0,1983
senior_unemployment_1y,2013, Maine,Androscoggin County,23001,0.085165791,244,2865
senior_unemployment_1y,2013, Maine,Aroostook County,23003,0.061666667,148,2400
senior_unemployment_1y,2013, Maine,Cumberland County,23005,0.067817792,597,8803
senior_unemployment_1y,2013, Maine,Kennebec County,23011,0.080239519,335,4175
senior_unemployment_1y,2013, Maine,Penobscot County,23019,0.026105652,85,3256
senior_unemployment_1y,2013, Maine,York County,23031,0.02514793,153,6084
senior_unemployment_1y,2013, Maryland,Allegany County,24001,0.042271294,67,1585
senior_unemployment_1y,2013, Maryland,Anne Arundel County,24003,0.035728309,546,15282
senior_unemployment_1y,2013, Maryland,Baltimore County,24005,0.041892972,1049,25040
senior_unemployment_1y,2013, Maryland,Baltimore city,24510,0.070149004,838,11946
senior_unemployment_1y,2013, Maryland,Calvert County,24009,0.02627451,67,2550
senior_unemployment_1y,2013, Maryland,Carroll County,24013,0.02613952,160,6121
senior_unemployment_1y,2013, Maryland,Cecil County,24015,0,0,2303
senior_unemployment_1y,2013, Maryland,Charles County,24017,0.028581636,80,2799
senior_unemployment_1y,2013, Maryland,Frederick County,24021,0.018416496,117,6353
senior_unemployment_1y,2013, Maryland,Harford County,24025,0.007000146,48,6857
senior_unemployment_1y,2013, Maryland,Howard County,24027,0.034997772,314,8972
senior_unemployment_1y,2013, Maryland,Montgomery County,24031,0.046499744,1820,39140
senior_unemployment_1y,2013, Maryland,Prince George's County,24033,0.029682836,686,23111
senior_unemployment_1y,2013, Maryland,St. Mary's County,24037,0.117919073,306,2595
senior_unemployment_1y,2013, Maryland,Washington County,24043,0.074361317,326,4384
senior_unemployment_1y,2013, Maryland,Wicomico County,24045,0.079553388,228,2866
senior_unemployment_1y,2013, Massachusetts,Barnstable County,25001,0.080326572,915,11391
senior_unemployment_1y,2013, Massachusetts,Berkshire County,25003,0.043004587,225,5232
senior_unemployment_1y,2013, Massachusetts,Bristol County,25005,0.041264512,590,14298
senior_unemployment_1y,2013, Massachusetts,Essex County,25009,0.050163399,1228,24480
senior_unemployment_1y,2013, Massachusetts,Franklin County,25011,0.063914783,240,3755
senior_unemployment_1y,2013, Massachusetts,Hampden County,25013,0.061675221,673,10912
senior_unemployment_1y,2013, Massachusetts,Hampshire County,25015,0.03206782,174,5426
senior_unemployment_1y,2013, Massachusetts,Middlesex County,25017,0.050357975,2504,49724
senior_unemployment_1y,2013, Massachusetts,Norfolk County,25021,0.0412554,1070,25936
senior_unemployment_1y,2013, Massachusetts,Plymouth County,25023,0.068091936,1188,17447
senior_unemployment_1y,2013, Massachusetts,Suffolk County,25025,0.053658538,858,15990
senior_unemployment_1y,2013, Massachusetts,Worcester County,25027,0.049602799,1049,21148
senior_unemployment_1y,2013, Michigan,Allegan County,26005,0,0,1851
senior_unemployment_1y,2013, Michigan,Bay County,26017,0.016096579,32,1988
senior_unemployment_1y,2013, Michigan,Berrien County,26021,0.047800239,201,4205
senior_unemployment_1y,2013, Michigan,Calhoun County,26025,0.063633002,172,2703
senior_unemployment_1y,2013, Michigan,Clinton County,26037,0.030369962,55,1811
senior_unemployment_1y,2013, Michigan,Eaton County,26045,0.109168611,281,2574
senior_unemployment_1y,2013, Michigan,Genesee County,26049,0.059119921,352,5954
senior_unemployment_1y,2013, Michigan,Grand Traverse County,26055,0.08574453,243,2834
senior_unemployment_1y,2013, Michigan,Ingham County,26065,0.023942538,120,5012
senior_unemployment_1y,2013, Michigan,Isabella County,26073,0.097845599,109,1114
senior_unemployment_1y,2013, Michigan,Jackson County,26075,0.04449838,110,2472
senior_unemployment_1y,2013, Michigan,Kalamazoo County,26077,0.024858957,141,5672
senior_unemployment_1y,2013, Michigan,Kent County,26081,0.044824399,485,10820
senior_unemployment_1y,2013, Michigan,Lapeer County,26087,0.062404871,82,1314
senior_unemployment_1y,2013, Michigan,Lenawee County,26091,0.085185185,161,1890
senior_unemployment_1y,2013, Michigan,Livingston County,26093,0.071319856,328,4599
senior_unemployment_1y,2013, Michigan,Macomb County,26099,0.073165692,1062,14515
senior_unemployment_1y,2013, Michigan,Marquette County,26103,0.031623933,37,1170
senior_unemployment_1y,2013, Michigan,Midland County,26111,0.052544247,95,1808
senior_unemployment_1y,2013, Michigan,Monroe County,26115,0.088246934,223,2527
senior_unemployment_1y,2013, Michigan,Muskegon County,26121,0.052611802,140,2661
senior_unemployment_1y,2013, Michigan,Oakland County,26125,0.048149254,1613,33500
senior_unemployment_1y,2013, Michigan,Ottawa County,26139,0.04051422,208,5134
senior_unemployment_1y,2013, Michigan,Saginaw County,26145,0.066896215,272,4066
senior_unemployment_1y,2013, Michigan,Shiawassee County,26155,0.17542614,247,1408
senior_unemployment_1y,2013, Michigan,St. Clair County,26147,0.071428575,173,2422
senior_unemployment_1y,2013, Michigan,Van Buren County,26159,0.009954059,13,1306
senior_unemployment_1y,2013, Michigan,Washtenaw County,26161,0.061227024,493,8052
senior_unemployment_1y,2013, Michigan,Wayne County,26163,0.066470802,1810,27230
senior_unemployment_1y,2013, Minnesota,Anoka County,27003,0.025909839,173,6677
senior_unemployment_1y,2013, Minnesota,Blue Earth County,27013,0,0,1369
senior_unemployment_1y,2013, Minnesota,Carver County,27019,0.003820439,8,2094
senior_unemployment_1y,2013, Minnesota,Dakota County,27037,0.049010366,468,9549
senior_unemployment_1y,2013, Minnesota,Hennepin County,27053,0.040841155,1175,28770
senior_unemployment_1y,2013, Minnesota,Olmsted County,27109,0.032138024,95,2956
senior_unemployment_1y,2013, Minnesota,Ramsey County,27123,0.015490196,158,10200
senior_unemployment_1y,2013, Minnesota,Rice County,27131,0.015807962,27,1708
senior_unemployment_1y,2013, Minnesota,Scott County,27139,0.015690777,41,2613
senior_unemployment_1y,2013, Minnesota,St. Louis County,27137,0.039913233,184,4610
senior_unemployment_1y,2013, Minnesota,Stearns County,27145,0.017338093,68,3922
senior_unemployment_1y,2013, Minnesota,Washington County,27163,0.023884634,159,6657
senior_unemployment_1y,2013, Minnesota,Wright County,27171,0,0,2766
senior_unemployment_1y,2013, Mississippi,DeSoto County,28033,0.059193954,235,3970
senior_unemployment_1y,2013, Mississippi,Forrest County,28035,0.133010879,220,1654
senior_unemployment_1y,2013, Mississippi,Harrison County,28047,0,0,3848
senior_unemployment_1y,2013, Mississippi,Hinds County,28049,0.044188723,192,4345
senior_unemployment_1y,2013, Mississippi,Jackson County,28059,0.118045479,244,2067
senior_unemployment_1y,2013, Mississippi,Lauderdale County,28075,0.071193866,195,2739
senior_unemployment_1y,2013, Mississippi,Lee County,28081,0.024804177,38,1532
senior_unemployment_1y,2013, Mississippi,Rankin County,28121,0.070894308,218,3075
senior_unemployment_1y,2013, Missouri,Boone County,29019,0.094618835,422,4460
senior_unemployment_1y,2013, Missouri,Buchanan County,29021,0.010408635,27,2594
senior_unemployment_1y,2013, Missouri,Cape Girardeau County,29031,0.004055881,9,2219
senior_unemployment_1y,2013, Missouri,Cass County,29037,0.017022697,51,2996
senior_unemployment_1y,2013, Missouri,Christian County,29043,0.115771815,207,1788
senior_unemployment_1y,2013, Missouri,Clay County,29047,0.047054842,278,5908
senior_unemployment_1y,2013, Missouri,Cole County,29051,0.020682523,40,1934
senior_unemployment_1y,2013, Missouri,Franklin County,29071,0.071337581,168,2355
senior_unemployment_1y,2013, Missouri,Greene County,29077,0.008590274,56,6519
senior_unemployment_1y,2013, Missouri,Jackson County,29095,0.051068746,884,17310
senior_unemployment_1y,2013, Missouri,Jasper County,29097,0,0,2371
