measure label,year,state,county,fips,perc_below_poverty_1y,numerator,denominator
perc_below_poverty_1y,2015,5,Placer County,6061,0.090469934,33654,371991
perc_below_poverty_1y,2015,5,Riverside County,6065,0.161834896,376181,2324474
perc_below_poverty_1y,2015,5,Sacramento County,6067,0.168589354,249973,1482733
perc_below_poverty_1y,2015,5,San Bernardino County,6071,0.190450147,392509,2060954
perc_below_poverty_1y,2015,5,San Diego County,6073,0.13787517,444260,3222190
perc_below_poverty_1y,2015,5,San Francisco County,6075,0.123492673,105206,851921
perc_below_poverty_1y,2015,5,San Joaquin County,6077,0.173863158,123817,712152
perc_below_poverty_1y,2015,5,San Luis Obispo County,6079,0.149480373,39741,265861
perc_below_poverty_1y,2015,5,San Mateo County,6081,0.084663011,64250,758891
perc_below_poverty_1y,2015,5,Santa Barbara County,6083,0.157498345,67085,425941
perc_below_poverty_1y,2015,5,Santa Clara County,6085,0.081636079,154085,1887462
perc_below_poverty_1y,2015,5,Santa Cruz County,6087,0.161472976,42464,262979
perc_below_poverty_1y,2015,5,Shasta County,6089,0.196443826,34724,176763
perc_below_poverty_1y,2015,5,Solano County,6095,0.120767914,51376,425411
perc_below_poverty_1y,2015,5,Sonoma County,6097,0.110697135,54728,494394
perc_below_poverty_1y,2015,5,Stanislaus County,6099,0.196629196,104801,532988
perc_below_poverty_1y,2015,5,Sutter County,6101,0.186091363,17752,95394
perc_below_poverty_1y,2015,5,Tulare County,6107,0.276355654,125728,454950
perc_below_poverty_1y,2015,5,Ventura County,6111,0.096200936,80854,840470
perc_below_poverty_1y,2015,5,Yolo County,6113,0.183238223,37538,204859
perc_below_poverty_1y,2015,5,Yuba County,6115,0.231747597,16982,73278
perc_below_poverty_1y,2015,6,Adams County,8001,0.13036935,63493,487024
perc_below_poverty_1y,2015,6,Arapahoe County,8005,0.091101833,56848,624005
perc_below_poverty_1y,2015,6,Boulder County,8013,0.129067734,39789,308280
perc_below_poverty_1y,2015,6,Broomfield County,8014,0.045907967,2973,64760
perc_below_poverty_1y,2015,6,Denver County,8031,0.155875519,104385,669669
perc_below_poverty_1y,2015,6,Douglas County,8035,0.034711607,11151,321247
perc_below_poverty_1y,2015,6,El Paso County,8041,0.107886203,70982,657934
perc_below_poverty_1y,2015,6,Jefferson County,8059,0.077964112,43431,557064
perc_below_poverty_1y,2015,6,Larimer County,8069,0.127164453,41192,323927
perc_below_poverty_1y,2015,6,Mesa County,8077,0.144204378,20964,145377
perc_below_poverty_1y,2015,6,Pueblo County,8101,0.200803995,31919,158956
perc_below_poverty_1y,2015,6,Weld County,8123,0.112766549,31486,279214
perc_below_poverty_1y,2015,7,Fairfield County,9001,0.089266203,83014,929960
perc_below_poverty_1y,2015,7,Hartford County,9003,0.111517183,97187,871498
perc_below_poverty_1y,2015,7,Litchfield County,9005,0.071351998,12979,181901
perc_below_poverty_1y,2015,7,Middlesex County,9007,0.065004051,10267,157944
perc_below_poverty_1y,2015,7,New Haven County,9009,0.137031898,114161,833098
perc_below_poverty_1y,2015,7,New London County,9011,0.114489123,29735,259719
perc_below_poverty_1y,2015,7,Tolland County,9013,0.061738823,8405,136138
perc_below_poverty_1y,2015,7,Windham County,9015,0.100845724,11161,110674
perc_below_poverty_1y,2015,8,Kent County,10001,0.145930737,24533,168114
perc_below_poverty_1y,2015,8,New Castle County,10003,0.122380406,66070,539874
perc_below_poverty_1y,2015,8,Sussex County,10005,0.111867666,23757,212367
perc_below_poverty_1y,2015,51,District of Columbia,11001,0.173190162,110500,638027
perc_below_poverty_1y,2015,9,Alachua County,12001,0.216966093,52823,243462
perc_below_poverty_1y,2015,9,Bay County,12005,0.167814553,30043,179025
perc_below_poverty_1y,2015,9,Brevard County,12009,0.13207753,74049,560648
perc_below_poverty_1y,2015,9,Broward County,12011,0.138880745,260954,1878979
perc_below_poverty_1y,2015,9,Charlotte County,12015,0.11345119,19188,169130
perc_below_poverty_1y,2015,9,Citrus County,12017,0.176058784,24394,138556
perc_below_poverty_1y,2015,9,Clay County,12019,0.129805923,26152,201470
perc_below_poverty_1y,2015,9,Collier County,12021,0.141549125,49903,352549
perc_below_poverty_1y,2015,9,Columbia County,12023,0.172713786,10939,63336
perc_below_poverty_1y,2015,9,Duval County,12031,0.159232944,142199,893025
perc_below_poverty_1y,2015,9,Escambia County,12033,0.131034985,38320,292441
perc_below_poverty_1y,2015,9,Flagler County,12035,0.118529133,12323,103966
perc_below_poverty_1y,2015,9,Hernando County,12053,0.136152804,23923,175707
perc_below_poverty_1y,2015,9,Highlands County,12055,0.245726869,24109,98113
perc_below_poverty_1y,2015,9,Hillsborough County,12057,0.15705204,208790,1329432
perc_below_poverty_1y,2015,9,Indian River County,12061,0.124776684,18229,146093
perc_below_poverty_1y,2015,9,Lake County,12069,0.12511149,40260,321793
perc_below_poverty_1y,2015,9,Lee County,12071,0.164221615,113486,691054
perc_below_poverty_1y,2015,9,Leon County,12073,0.223474622,61184,273785
perc_below_poverty_1y,2015,9,Manatee County,12081,0.150830299,54125,358847
perc_below_poverty_1y,2015,9,Marion County,12083,0.188345447,62865,333775
perc_below_poverty_1y,2015,9,Martin County,12085,0.103780046,15910,153305
perc_below_poverty_1y,2015,9,Miami-Dade County,12086,0.199902609,530374,2653162
perc_below_poverty_1y,2015,9,Monroe County,12087,0.100032866,7609,76065
perc_below_poverty_1y,2015,9,Nassau County,12089,0.107478611,8380,77969
perc_below_poverty_1y,2015,9,Okaloosa County,12091,0.108616792,20989,193239
perc_below_poverty_1y,2015,9,Orange County,12095,0.156426728,196329,1255086
perc_below_poverty_1y,2015,9,Osceola County,12097,0.198140964,63630,321135
perc_below_poverty_1y,2015,9,Palm Beach County,12099,0.134613633,188955,1403684
perc_below_poverty_1y,2015,9,Pasco County,12101,0.146448284,71925,491129
perc_below_poverty_1y,2015,9,Pinellas County,12103,0.135320261,126571,935344
perc_below_poverty_1y,2015,9,Polk County,12105,0.172236517,109684,636822
perc_below_poverty_1y,2015,9,Putnam County,12107,0.284766704,20092,70556
perc_below_poverty_1y,2015,9,Santa Rosa County,12113,0.130717859,20921,160047
perc_below_poverty_1y,2015,9,Sarasota County,12115,0.088487074,35372,399742
perc_below_poverty_1y,2015,9,Seminole County,12117,0.114839502,51096,444934
perc_below_poverty_1y,2015,9,St. Johns County,12109,0.110733271,24813,224079
perc_below_poverty_1y,2015,9,St. Lucie County,12111,0.165597245,48880,295174
perc_below_poverty_1y,2015,9,Sumter County,12119,0.081268616,8866,109095
perc_below_poverty_1y,2015,9,Volusia County,12127,0.160253912,81542,508830
perc_below_poverty_1y,2015,10,Barrow County,13013,0.183840707,13775,74929
perc_below_poverty_1y,2015,10,Bartow County,13015,0.112068206,11397,101697
perc_below_poverty_1y,2015,10,Bibb County,13021,0.264467776,38744,146498
perc_below_poverty_1y,2015,10,Bulloch County,13031,0.333323151,21795,65387
perc_below_poverty_1y,2015,10,Carroll County,13045,0.223199651,24789,111062
perc_below_poverty_1y,2015,10,Catoosa County,13047,0.095027052,6218,65434
perc_below_poverty_1y,2015,10,Chatham County,13051,0.171685934,46793,272550
perc_below_poverty_1y,2015,10,Cherokee County,13057,0.102523744,23972,233819
perc_below_poverty_1y,2015,10,Clarke County,13059,0.38597545,43726,113287
perc_below_poverty_1y,2015,10,Clayton County,13063,0.232701138,62440,268327
perc_below_poverty_1y,2015,10,Cobb County,13067,0.110665426,80781,729957
perc_below_poverty_1y,2015,10,Columbia County,13073,0.119811647,17175,143350
perc_below_poverty_1y,2015,10,Coweta County,13077,0.10856121,14939,137609
perc_below_poverty_1y,2015,10,DeKalb County,13089,0.17329371,125121,722017
perc_below_poverty_1y,2015,10,Dougherty County,13095,0.277320117,24306,87646
perc_below_poverty_1y,2015,10,Douglas County,13097,0.144213378,20097,139356
perc_below_poverty_1y,2015,10,Fayette County,13113,0.080622576,8868,109994
perc_below_poverty_1y,2015,10,Floyd County,13115,0.188575014,17410,92324
perc_below_poverty_1y,2015,10,Forsyth County,13117,0.064711928,13668,211213
perc_below_poverty_1y,2015,10,Fulton County,13121,0.152886674,149734,979379
perc_below_poverty_1y,2015,10,Glynn County,13127,0.172311127,14180,82293
perc_below_poverty_1y,2015,10,Gwinnett County,13135,0.126486719,112494,889374
perc_below_poverty_1y,2015,10,Hall County,13139,0.173479125,33253,191683
perc_below_poverty_1y,2015,10,Henry County,13151,0.095375352,20648,216492
perc_below_poverty_1y,2015,10,Houston County,13153,0.164416268,24305,147826
perc_below_poverty_1y,2015,10,Liberty County,13179,0.231497154,13944,60234
perc_below_poverty_1y,2015,10,Lowndes County,13185,0.279066771,30382,108870
perc_below_poverty_1y,2015,10,Muscogee County,13215,0.218483374,42431,194207
perc_below_poverty_1y,2015,10,Newton County,13217,0.144735441,15026,103817
perc_below_poverty_1y,2015,10,Paulding County,13223,0.077958323,11788,151209
perc_below_poverty_1y,2015,10,Richmond County,13245,0.230854705,44253,191692
perc_below_poverty_1y,2015,10,Rockdale County,13247,0.159963608,14064,87920
perc_below_poverty_1y,2015,10,Troup County,13285,0.184563607,12559,68047
perc_below_poverty_1y,2015,10,Walker County,13295,0.192307696,12790,66508
perc_below_poverty_1y,2015,10,Walton County,13297,0.117598996,10219,86897
perc_below_poverty_1y,2015,10,Whitfield County,13313,0.145074099,14920,102844
perc_below_poverty_1y,2015,11,Hawaii County,15001,0.188398004,36413,193277
perc_below_poverty_1y,2015,11,Honolulu County,15003,0.091665119,88642,967020
perc_below_poverty_1y,2015,11,Kauai County,15007,0.101588555,7220,71071
perc_below_poverty_1y,2015,11,Maui County,15009,0.096598841,15709,162621
perc_below_poverty_1y,2015,12,Ada County,16001,0.117796607,50179,425980
perc_below_poverty_1y,2015,12,Bannock County,16005,0.253054321,20630,81524
perc_below_poverty_1y,2015,12,Bonneville County,16019,0.131506398,14262,108451
perc_below_poverty_1y,2015,12,Canyon County,16027,0.157221869,32036,203763
perc_below_poverty_1y,2015,12,Kootenai County,16055,0.157469645,23357,148327
perc_below_poverty_1y,2015,12,Twin Falls County,16083,0.138761118,11252,81089
perc_below_poverty_1y,2015,13,Adams County,17001,0.135061309,8801,65163
perc_below_poverty_1y,2015,13,Champaign County,17019,0.206938103,39836,192502
perc_below_poverty_1y,2015,13,Cook County,17031,0.161482453,832080,5152758
perc_below_poverty_1y,2015,13,DeKalb County,17037,0.174763039,17405,99592
perc_below_poverty_1y,2015,13,DuPage County,17043,0.070819847,65218,920900
perc_below_poverty_1y,2015,13,Kane County,17089,0.110697247,58220,525939
perc_below_poverty_1y,2015,13,Kankakee County,17091,0.150538847,15994,106245
perc_below_poverty_1y,2015,13,Kendall County,17093,0.047613189,5805,121920
perc_below_poverty_1y,2015,13,LaSalle County,17099,0.126021907,13596,107886
perc_below_poverty_1y,2015,13,Lake County,17097,0.089392282,61383,686670
perc_below_poverty_1y,2015,13,Macon County,17115,0.183433607,19056,103885
perc_below_poverty_1y,2015,13,Madison County,17119,0.128747866,33369,259181
perc_below_poverty_1y,2015,13,McHenry County,17111,0.092071488,28119,305404
perc_below_poverty_1y,2015,13,McLean County,17113,0.115355372,19116,165714
perc_below_poverty_1y,2015,13,Peoria County,17143,0.155227199,28091,180967
perc_below_poverty_1y,2015,13,Rock Island County,17161,0.128098354,17995,140478
perc_below_poverty_1y,2015,13,Sangamon County,17167,0.163725764,31733,193818
perc_below_poverty_1y,2015,13,St. Clair County,17163,0.159595057,41477,259889
perc_below_poverty_1y,2015,13,Tazewell County,17179,0.072641797,9503,130820
perc_below_poverty_1y,2015,13,Vermilion County,17183,0.18096742,13749,75975
perc_below_poverty_1y,2015,13,Will County,17197,0.079196475,53645,677366
perc_below_poverty_1y,2015,13,Williamson County,17199,0.155950546,10204,65431
perc_below_poverty_1y,2015,13,Winnebago County,17201,0.145220697,41008,282384
perc_below_poverty_1y,2015,14,Allen County,18003,0.147213832,53350,362398
perc_below_poverty_1y,2015,14,Bartholomew County,18005,0.139226079,11114,79827
perc_below_poverty_1y,2015,14,Clark County,18019,0.083834507,9493,113235
perc_below_poverty_1y,2015,14,Delaware County,18035,0.2342024,25781,110080
perc_below_poverty_1y,2015,14,Elkhart County,18039,0.151187703,30207,199798
perc_below_poverty_1y,2015,14,Floyd County,18043,0.110704578,8351,75435
perc_below_poverty_1y,2015,14,Grant County,18053,0.17131725,10640,62107
perc_below_poverty_1y,2015,14,Hamilton County,18057,0.050296292,15490,307975
perc_below_poverty_1y,2015,14,Hancock County,18059,0.049545728,3561,71873
perc_below_poverty_1y,2015,14,Hendricks County,18063,0.044674113,6955,155683
perc_below_poverty_1y,2015,14,Howard County,18067,0.188668728,15235,80750
perc_below_poverty_1y,2015,14,Johnson County,18081,0.073141523,10748,146948
perc_below_poverty_1y,2015,14,Kosciusko County,18085,0.101427324,7767,76577
perc_below_poverty_1y,2015,14,LaPorte County,18091,0.164336011,16758,101974
perc_below_poverty_1y,2015,14,Lake County,18089,0.164557934,79402,482517
perc_below_poverty_1y,2015,14,Madison County,18095,0.172284096,21162,122832
perc_below_poverty_1y,2015,14,Marion County,18097,0.207872182,191237,919974
perc_below_poverty_1y,2015,14,Monroe County,18105,0.249658421,32159,128812
perc_below_poverty_1y,2015,14,Morgan County,18109,0.131400228,8900,67732
perc_below_poverty_1y,2015,14,Porter County,18127,0.13259469,21697,163634
perc_below_poverty_1y,2015,14,St. Joseph County,18141,0.168794349,43408,257165
perc_below_poverty_1y,2015,14,Tippecanoe County,18157,0.201220587,34059,169262
perc_below_poverty_1y,2015,14,Vanderburgh County,18163,0.178001225,31262,175628
perc_below_poverty_1y,2015,14,Vigo County,18167,0.203950614,20268,99377
perc_below_poverty_1y,2015,14,Wayne County,18177,0.182961956,11750,64221
perc_below_poverty_1y,2015,15,Black Hawk County,19013,0.136714995,17527,128201
perc_below_poverty_1y,2015,15,Dallas County,19049,0.050424494,4015,79624
perc_below_poverty_1y,2015,15,Dubuque County,19061,0.128763318,12031,93435
perc_below_poverty_1y,2015,15,Johnson County,19103,0.202713102,27645,136375
perc_below_poverty_1y,2015,15,Linn County,19113,0.115685582,24674,213285
perc_below_poverty_1y,2015,15,Polk County,19153,0.120335206,55227,458943
perc_below_poverty_1y,2015,15,Pottawattamie County,19155,0.140180156,12777,91147
perc_below_poverty_1y,2015,15,Scott County,19163,0.115478925,19497,168836
perc_below_poverty_1y,2015,15,Story County,19169,0.207311794,17732,85533
perc_below_poverty_1y,2015,15,Woodbury County,19193,0.127922565,12792,99998
perc_below_poverty_1y,2015,16,Butler County,20015,0.120736174,7741,64115
perc_below_poverty_1y,2015,16,Douglas County,20045,0.213060275,23273,109232
perc_below_poverty_1y,2015,16,Johnson County,20091,0.052856427,30399,575124
perc_below_poverty_1y,2015,16,Leavenworth County,20103,0.120236836,8854,73638
perc_below_poverty_1y,2015,16,Riley County,20161,0.26091516,17414,66742
perc_below_poverty_1y,2015,16,Sedgwick County,20173,0.151399329,76493,505240
perc_below_poverty_1y,2015,16,Shawnee County,20177,0.141615391,24715,174522
perc_below_poverty_1y,2015,16,Wyandotte County,20209,0.217698127,35106,161260
perc_below_poverty_1y,2015,17,Boone County,21015,0.083598591,10584,126605
perc_below_poverty_1y,2015,17,Bullitt County,21029,0.081184693,6332,77995
perc_below_poverty_1y,2015,17,Campbell County,21037,0.160852149,14293,88858
perc_below_poverty_1y,2015,17,Christian County,21047,0.207955405,13802,66370
perc_below_poverty_1y,2015,17,Daviess County,21059,0.147356287,14191,96304
perc_below_poverty_1y,2015,17,Fayette County,21067,0.195260808,58992,302119
perc_below_poverty_1y,2015,17,Hardin County,21093,0.156021342,16205,103864
perc_below_poverty_1y,2015,17,Jefferson County,21111,0.150506362,112800,749470
perc_below_poverty_1y,2015,17,Kenton County,21117,0.129322439,20917,161743
perc_below_poverty_1y,2015,17,Madison County,21151,0.179681078,14637,81461
perc_below_poverty_1y,2015,17,McCracken County,21145,0.131175578,8361,63739
perc_below_poverty_1y,2015,17,Pike County,21195,0.228584617,13860,60634
perc_below_poverty_1y,2015,17,Warren County,21227,0.184853256,21389,115708
perc_below_poverty_1y,2015,18,Ascension Parish,22005,0.099136263,11776,118786
perc_below_poverty_1y,2015,18,Bossier Parish,22015,0.151206851,18518,122468
perc_below_poverty_1y,2015,18,Caddo Parish,22017,0.216846079,53502,246728
perc_below_poverty_1y,2015,18,Calcasieu Parish,22019,0.176795408,34322,194134
perc_below_poverty_1y,2015,18,East Baton Rouge Parish,22033,0.181514278,79382,437332
perc_below_poverty_1y,2015,18,Iberia Parish,22045,0.199152544,14570,73160
perc_below_poverty_1y,2015,18,Jefferson Parish,22051,0.159909233,69135,432339
perc_below_poverty_1y,2015,18,Lafayette Parish,22055,0.176374078,41495,235267
perc_below_poverty_1y,2015,18,Lafourche Parish,22057,0.121954769,11739,96257
perc_below_poverty_1y,2015,18,Livingston Parish,22063,0.153461114,21001,136849
perc_below_poverty_1y,2015,18,Orleans Parish,22071,0.234021202,88852,379675
perc_below_poverty_1y,2015,18,Ouachita Parish,22073,0.232562155,35072,150807
perc_below_poverty_1y,2015,18,Rapides Parish,22079,0.220184922,28268,128383
perc_below_poverty_1y,2015,18,St. Landry Parish,22097,0.282447189,23268,82380
perc_below_poverty_1y,2015,18,St. Tammany Parish,22103,0.132524163,32723,246921
perc_below_poverty_1y,2015,18,Tangipahoa Parish,22105,0.245797098,30718,124973
perc_below_poverty_1y,2015,18,Terrebonne Parish,22109,0.224070832,25158,112277
perc_below_poverty_1y,2015,19,Androscoggin County,23001,0.154028296,16002,103890
perc_below_poverty_1y,2015,19,Aroostook County,23003,0.195209444,13007,66631
perc_below_poverty_1y,2015,19,Cumberland County,23005,0.110768817,31282,282408
perc_below_poverty_1y,2015,19,Kennebec County,23011,0.130941689,15173,115876
perc_below_poverty_1y,2015,19,Penobscot County,23019,0.17988871,26249,145918
perc_below_poverty_1y,2015,19,York County,23031,0.068195954,13485,197739
perc_below_poverty_1y,2015,20,Allegany County,24001,0.208028346,13500,64895
perc_below_poverty_1y,2015,20,Anne Arundel County,24003,0.055835683,30585,547768
perc_below_poverty_1y,2015,20,Baltimore County,24005,0.09152633,74182,810499
perc_below_poverty_1y,2015,20,Baltimore city,24510,0.22863172,136746,598106
perc_below_poverty_1y,2015,20,Calvert County,24009,0.037008438,3307,89358
perc_below_poverty_1y,2015,20,Carroll County,24013,0.063323766,10368,163730
perc_below_poverty_1y,2015,20,Cecil County,24015,0.094478697,9562,101208
perc_below_poverty_1y,2015,20,Charles County,24017,0.060473271,9315,154035
perc_below_poverty_1y,2015,20,Frederick County,24021,0.079141751,19029,240442
perc_below_poverty_1y,2015,20,Harford County,24025,0.081967145,20384,248685
perc_below_poverty_1y,2015,20,Howard County,24027,0.044786155,13922,310855
perc_below_poverty_1y,2015,20,Montgomery County,24031,0.074508615,76854,1031478
perc_below_poverty_1y,2015,20,Prince George's County,24033,0.093040839,82708,888943
perc_below_poverty_1y,2015,20,St. Mary's County,24037,0.07985276,8634,108124
perc_below_poverty_1y,2015,20,Washington County,24043,0.117278069,16490,140606
perc_below_poverty_1y,2015,20,Wicomico County,24045,0.133944288,13169,98317
perc_below_poverty_1y,2015,21,Barnstable County,25001,0.066210553,13955,210767
perc_below_poverty_1y,2015,21,Berkshire County,25003,0.146998778,17858,121484
perc_below_poverty_1y,2015,21,Bristol County,25005,0.126384035,68270,540179
perc_below_poverty_1y,2015,21,Essex County,25009,0.115015976,87385,759764
perc_below_poverty_1y,2015,21,Franklin County,25011,0.108631186,7510,69133
perc_below_poverty_1y,2015,21,Hampden County,25013,0.168990135,77302,457435
perc_below_poverty_1y,2015,21,Hampshire County,25015,0.167922392,23335,138963
perc_below_poverty_1y,2015,21,Middlesex County,25017,0.075355045,115348,1530727
perc_below_poverty_1y,2015,21,Norfolk County,25021,0.070653327,47925,678312
perc_below_poverty_1y,2015,21,Plymouth County,25023,0.097274378,48676,500399
perc_below_poverty_1y,2015,21,Suffolk County,25025,0.197856277,145255,734144
perc_below_poverty_1y,2015,21,Worcester County,25027,0.121769905,96136,789489
perc_below_poverty_1y,2015,22,Allegan County,26005,0.113557145,12901,113608
perc_below_poverty_1y,2015,22,Bay County,26017,0.146334887,15196,103844
perc_below_poverty_1y,2015,22,Berrien County,26021,0.170354947,25619,150386
perc_below_poverty_1y,2015,22,Calhoun County,26025,0.157978788,20578,130258
perc_below_poverty_1y,2015,22,Clinton County,26037,0.124718629,9530,76412
perc_below_poverty_1y,2015,22,Eaton County,26045,0.114137836,12239,107230
perc_below_poverty_1y,2015,22,Genesee County,26049,0.206322283,83687,405613
perc_below_poverty_1y,2015,22,Grand Traverse County,26055,0.073468156,6579,89549
perc_below_poverty_1y,2015,22,Ingham County,26065,0.212816715,57090,268259
perc_below_poverty_1y,2015,22,Isabella County,26073,0.276308239,17789,64381
perc_below_poverty_1y,2015,22,Jackson County,26075,0.166411415,24883,149527
perc_below_poverty_1y,2015,22,Kalamazoo County,26077,0.160937339,40445,251309
perc_below_poverty_1y,2015,22,Kent County,26081,0.145730749,91299,626491
perc_below_poverty_1y,2015,22,Lapeer County,26087,0.096552916,8361,86595
perc_below_poverty_1y,2015,22,Lenawee County,26091,0.151119649,14091,93244
perc_below_poverty_1y,2015,22,Livingston County,26093,0.067050427,12475,186054
perc_below_poverty_1y,2015,22,Macomb County,26099,0.116852745,100045,856163
perc_below_poverty_1y,2015,22,Marquette County,26103,0.155528978,9754,62715
perc_below_poverty_1y,2015,22,Midland County,26111,0.114579529,9415,82170
perc_below_poverty_1y,2015,22,Monroe County,26115,0.105299123,15563,147798
perc_below_poverty_1y,2015,22,Muskegon County,26121,0.154967204,25701,165848
perc_below_poverty_1y,2015,22,Oakland County,26125,0.092862301,114394,1231867
perc_below_poverty_1y,2015,22,Ottawa County,26139,0.086863153,23460,270080
perc_below_poverty_1y,2015,22,Saginaw County,26145,0.184098229,34426,186998
perc_below_poverty_1y,2015,22,Shiawassee County,26155,0.1090542,7346,67361
perc_below_poverty_1y,2015,22,St. Clair County,26147,0.12464793,19738,158350
perc_below_poverty_1y,2015,22,Van Buren County,26159,0.155208647,11523,74242
perc_below_poverty_1y,2015,22,Washtenaw County,26161,0.145502001,49386,339418
perc_below_poverty_1y,2015,22,Wayne County,26163,0.247872785,430850,1738190
perc_below_poverty_1y,2015,23,Anoka County,27003,0.068981282,23534,341165
perc_below_poverty_1y,2015,23,Blue Earth County,27013,0.188312933,11727,62274
perc_below_poverty_1y,2015,23,Carver County,27019,0.04161929,4063,97623
perc_below_poverty_1y,2015,23,Dakota County,27037,0.073220976,30177,412136
perc_below_poverty_1y,2015,23,Hennepin County,27053,0.108149514,129811,1200292
perc_below_poverty_1y,2015,23,Olmsted County,27109,0.093567722,13972,149325
perc_below_poverty_1y,2015,23,Ramsey County,27123,0.150585502,78944,524247
