measure label,year,state,county,fips,perc_vacant_housing_1y2013,numerator,denominator
perc_vacant_housing_1y,2013, Alabama,Baldwin County,1003,0.313292861,33142,105786
perc_vacant_housing_1y,2013, Alabama,Calhoun County,1015,0.172088206,9131,53060
perc_vacant_housing_1y,2013, Alabama,Cullman County,1043,0.125996426,4647,36882
perc_vacant_housing_1y,2013, Alabama,DeKalb County,1049,0.261465669,8067,30853
perc_vacant_housing_1y,2013, Alabama,Elmore County,1051,0.138081789,4548,32937
perc_vacant_housing_1y,2013, Alabama,Etowah County,1055,0.150649026,7126,47302
perc_vacant_housing_1y,2013, Alabama,Houston County,1069,0.11867319,5456,45975
perc_vacant_housing_1y,2013, Alabama,Jefferson County,1073,0.147747099,44795,303187
perc_vacant_housing_1y,2013, Alabama,Lauderdale County,1077,0.105178364,4635,44068
perc_vacant_housing_1y,2013, Alabama,Lee County,1081,0.114986457,7431,64625
perc_vacant_housing_1y,2013, Alabama,Limestone County,1083,0.06082559,2141,35199
perc_vacant_housing_1y,2013, Alabama,Madison County,1089,0.096589193,14703,152222
perc_vacant_housing_1y,2013, Alabama,Marshall County,1095,0.153443903,6162,40158
perc_vacant_housing_1y,2013, Alabama,Mobile County,1097,0.175869659,31745,180503
perc_vacant_housing_1y,2013, Alabama,Montgomery County,1101,0.143972009,14814,102895
perc_vacant_housing_1y,2013, Alabama,Morgan County,1103,0.083243854,4264,51223
perc_vacant_housing_1y,2013, Alabama,Shelby County,1117,0.097725399,8060,82476
perc_vacant_housing_1y,2013, Alabama,St. Clair County,1115,,,35486
perc_vacant_housing_1y,2013, Alabama,Talladega County,1121,0.144427598,5334,36932
perc_vacant_housing_1y,2013, Alabama,Tuscaloosa County,1125,0.18995297,16441,86553
perc_vacant_housing_1y,2013, Alabama,Walker County,1127,0.180336475,5499,30493
perc_vacant_housing_1y,2013, Alaska,Anchorage Municipality,2020,0.077923104,8865,113766
perc_vacant_housing_1y,2013, Alaska,Fairbanks North Star Borough,2090,0.168629527,7016,41606
perc_vacant_housing_1y,2013, Alaska,Matanuska-Susitna Borough,2170,0.260232776,10732,41240
perc_vacant_housing_1y,2013, Arizona,Apache County,4001,0.44060728,14366,32605
perc_vacant_housing_1y,2013, Arizona,Cochise County,4003,0.193676814,11676,60286
perc_vacant_housing_1y,2013, Arizona,Coconino County,4005,0.218730673,14144,64664
perc_vacant_housing_1y,2013, Arizona,Maricopa County,4013,0.131682366,219677,1668234
perc_vacant_housing_1y,2013, Arizona,Mohave County,4015,0.25035581,27969,111717
perc_vacant_housing_1y,2013, Arizona,Navajo County,4017,0.375608385,21531,57323
perc_vacant_housing_1y,2013, Arizona,Pima County,4019,0.112365685,50226,446987
perc_vacant_housing_1y,2013, Arizona,Pinal County,4021,0.202813938,33313,164254
perc_vacant_housing_1y,2013, Arizona,Yavapai County,4025,0.168867439,18863,111703
perc_vacant_housing_1y,2013, Arizona,Yuma County,4027,0.20697467,18547,89610
perc_vacant_housing_1y,2013, Arkansas,Benton County,5007,0.135141343,12936,95722
perc_vacant_housing_1y,2013, Arkansas,Craighead County,5031,0.098305643,4189,42612
perc_vacant_housing_1y,2013, Arkansas,Faulkner County,5045,0.115660906,5587,48305
perc_vacant_housing_1y,2013, Arkansas,Garland County,5051,0.167842731,8444,50309
perc_vacant_housing_1y,2013, Arkansas,Jefferson County,5069,0.152637318,5041,33026
perc_vacant_housing_1y,2013, Arkansas,Lonoke County,5085,0.121841446,3438,28217
perc_vacant_housing_1y,2013, Arkansas,Pulaski County,5119,0.171775356,30895,179857
perc_vacant_housing_1y,2013, Arkansas,Saline County,5125,0.108121596,4983,46087
perc_vacant_housing_1y,2013, Arkansas,Sebastian County,5131,0.09709733,5399,55604
perc_vacant_housing_1y,2013, Arkansas,Washington County,5143,0.084940784,7552,88909
perc_vacant_housing_1y,2013, Arkansas,White County,5145,0.115234613,3782,32820
perc_vacant_housing_1y,2013, California,Alameda County,6001,0.050771568,29845,587829
perc_vacant_housing_1y,2013, California,Butte County,6007,0.107924543,10424,96586
perc_vacant_housing_1y,2013, California,Contra Costa County,6013,0.050244082,20307,404167
perc_vacant_housing_1y,2013, California,El Dorado County,6017,0.222754657,19710,88483
perc_vacant_housing_1y,2013, California,Fresno County,6019,0.080755368,25906,320796
perc_vacant_housing_1y,2013, California,Humboldt County,6023,0.125758365,7794,61976
perc_vacant_housing_1y,2013, California,Imperial County,6025,0.150339872,8493,56492
perc_vacant_housing_1y,2013, California,Kern County,6029,0.105502062,30425,288383
perc_vacant_housing_1y,2013, California,Kings County,6031,,,44522
perc_vacant_housing_1y,2013, California,Lake County,6033,0.256365389,9082,35426
perc_vacant_housing_1y,2013, California,Los Angeles County,6037,0.056680985,196254,3462431
perc_vacant_housing_1y,2013, California,Madera County,6039,0.087660894,4345,49566
perc_vacant_housing_1y,2013, California,Marin County,6041,0.066794544,7452,111566
perc_vacant_housing_1y,2013, California,Mendocino County,6045,0.1641673,6645,40477
perc_vacant_housing_1y,2013, California,Merced County,6047,0.073519237,6164,83842
perc_vacant_housing_1y,2013, California,Monterey County,6053,0.09611439,13397,139386
perc_vacant_housing_1y,2013, California,Napa County,6055,0.117457546,6453,54939
perc_vacant_housing_1y,2013, California,Nevada County,6057,0.230372846,12160,52784
perc_vacant_housing_1y,2013, California,Orange County,6059,0.05030518,53325,1060030
perc_vacant_housing_1y,2013, California,Placer County,6061,0.133654952,20834,155879
perc_vacant_housing_1y,2013, California,Riverside County,6065,0.117849834,95588,811100
perc_vacant_housing_1y,2013, California,Sacramento County,6067,0.064600058,36100,558823
perc_vacant_housing_1y,2013, California,San Bernardino County,6071,0.137427077,96646,703253
perc_vacant_housing_1y,2013, California,San Diego County,6073,0.063486628,74711,1176799
perc_vacant_housing_1y,2013, California,San Francisco County,6075,0.065606125,24996,381001
perc_vacant_housing_1y,2013, California,San Joaquin County,6077,0.081537679,19238,235940
perc_vacant_housing_1y,2013, California,San Luis Obispo County,6079,0.086200334,10190,118213
perc_vacant_housing_1y,2013, California,San Mateo County,6081,0.043284316,11780,272154
perc_vacant_housing_1y,2013, California,Santa Barbara County,6083,0.074944958,11506,153526
perc_vacant_housing_1y,2013, California,Santa Clara County,6085,0.033798903,21721,642654
perc_vacant_housing_1y,2013, California,Santa Cruz County,6087,0.094968334,9941,104677
perc_vacant_housing_1y,2013, California,Shasta County,6089,0.097558461,7564,77533
perc_vacant_housing_1y,2013, California,Solano County,6095,0.071418822,10989,153867
perc_vacant_housing_1y,2013, California,Sonoma County,6097,0.069747768,14346,205684
perc_vacant_housing_1y,2013, California,Stanislaus County,6099,0.066965304,12034,179705
perc_vacant_housing_1y,2013, California,Sutter County,6101,0.057106674,1939,33954
perc_vacant_housing_1y,2013, California,Tulare County,6107,0.072420888,10452,144323
perc_vacant_housing_1y,2013, California,Ventura County,6111,0.05488316,15522,282819
perc_vacant_housing_1y,2013, California,Yolo County,6113,0.055052172,4168,75710
perc_vacant_housing_1y,2013, California,Yuba County,6115,0.093274705,2588,27746
perc_vacant_housing_1y,2013, Colorado,Adams County,8001,0.041897301,6888,164402
perc_vacant_housing_1y,2013, Colorado,Arapahoe County,8005,0.043032669,10367,240910
perc_vacant_housing_1y,2013, Colorado,Boulder County,8013,0.039681189,5128,129230
perc_vacant_housing_1y,2013, Colorado,Denver County,8031,0.065748818,19279,293222
perc_vacant_housing_1y,2013, Colorado,Douglas County,8035,0.038115162,4245,111373
perc_vacant_housing_1y,2013, Colorado,El Paso County,8041,0.067000277,17312,258387
perc_vacant_housing_1y,2013, Colorado,Jefferson County,8059,0.040933046,9476,231500
perc_vacant_housing_1y,2013, Colorado,Larimer County,8069,0.086155839,11724,136079
perc_vacant_housing_1y,2013, Colorado,Mesa County,8077,0.071722411,4533,63202
perc_vacant_housing_1y,2013, Colorado,Pueblo County,8101,0.098105304,6840,69721
perc_vacant_housing_1y,2013, Colorado,Weld County,8123,0.057338003,5633,98242
perc_vacant_housing_1y,2013, Connecticut,Fairfield County,9001,0.090100005,32659,362475
perc_vacant_housing_1y,2013, Connecticut,Hartford County,9003,0.072333366,27027,373645
perc_vacant_housing_1y,2013, Connecticut,Litchfield County,9005,0.129781574,11325,87262
perc_vacant_housing_1y,2013, Connecticut,Middlesex County,9007,0.115049317,8631,75020
perc_vacant_housing_1y,2013, Connecticut,New Haven County,9009,0.108268872,39134,361452
