measure label,year,state,county,fips,perc_below_poverty_1y,numerator,denominator
perc_below_poverty_1y,2014, California,Shasta County,6089,0.137658685,24419,177388
perc_below_poverty_1y,2014, California,Solano County,6095,0.123341419,52028,421821
perc_below_poverty_1y,2014, California,Sonoma County,6097,0.112573296,55638,494238
perc_below_poverty_1y,2014, California,Stanislaus County,6099,0.179779932,94586,526121
perc_below_poverty_1y,2014, California,Sutter County,6101,0.137963727,13098,94938
perc_below_poverty_1y,2014, California,Tulare County,6107,0.285968274,129485,452795
perc_below_poverty_1y,2014, California,Ventura County,6111,0.113328189,94610,834832
perc_below_poverty_1y,2014, California,Yolo County,6113,0.212606594,42435,199594
perc_below_poverty_1y,2014, California,Yuba County,6115,0.229493722,16636,72490
perc_below_poverty_1y,2014, Colorado,Adams County,8001,0.128084153,61059,476710
perc_below_poverty_1y,2014, Colorado,Arapahoe County,8005,0.113903001,69923,613882
perc_below_poverty_1y,2014, Colorado,Boulder County,8013,0.141345248,42858,303215
perc_below_poverty_1y,2014, Colorado,Denver County,8031,0.156707302,101979,650761
perc_below_poverty_1y,2014, Colorado,Douglas County,8035,0.040342588,12652,313614
perc_below_poverty_1y,2014, Colorado,El Paso County,8041,0.120779701,77936,645274
perc_below_poverty_1y,2014, Colorado,Jefferson County,8059,0.080929376,44494,549788
perc_below_poverty_1y,2014, Colorado,Larimer County,8069,0.131679729,41504,315189
perc_below_poverty_1y,2014, Colorado,Mesa County,8077,0.169429854,24537,144821
perc_below_poverty_1y,2014, Colorado,Pueblo County,8101,0.187870517,29472,156874
perc_below_poverty_1y,2014, Colorado,Weld County,8123,0.098214254,26603,270867
perc_below_poverty_1y,2014, Connecticut,Fairfield County,9001,0.088670909,82199,927012
perc_below_poverty_1y,2014, Connecticut,Hartford County,9003,0.122426443,106975,873790
perc_below_poverty_1y,2014, Connecticut,Litchfield County,9005,0.074541673,13621,182730
perc_below_poverty_1y,2014, Connecticut,Middlesex County,9007,0.083913453,13368,159307
perc_below_poverty_1y,2014, Connecticut,New Haven County,9009,0.131026745,109373,834738
perc_below_poverty_1y,2014, Connecticut,New London County,9011,0.113493159,29630,261073
perc_below_poverty_1y,2014, Connecticut,Tolland County,9013,0.072902009,9846,135058
perc_below_poverty_1y,2014, Connecticut,Windham County,9015,0.087204367,9760,111921
perc_below_poverty_1y,2014, Delaware,Kent County,10001,0.134145677,22216,165611
perc_below_poverty_1y,2014, Delaware,New Castle County,10003,0.119174778,63907,536246
perc_below_poverty_1y,2014, Delaware,Sussex County,10005,0.131814554,27385,207754
perc_below_poverty_1y,2014, District of Columbia,District of Columbia,11001,0.177256465,110666,624327
perc_below_poverty_1y,2014, Florida,Alachua County,12001,0.221826077,53321,240373
perc_below_poverty_1y,2014, Florida,Bay County,12005,0.147420555,25927,175871
perc_below_poverty_1y,2014, Florida,Brevard County,12009,0.144476861,79527,550448
perc_below_poverty_1y,2014, Florida,Broward County,12011,0.143732831,266371,1853237
perc_below_poverty_1y,2014, Florida,Charlotte County,12015,0.106945008,17664,165169
perc_below_poverty_1y,2014, Florida,Citrus County,12017,0.212176263,29198,137612
perc_below_poverty_1y,2014, Florida,Clay County,12019,0.113346726,22404,197659
perc_below_poverty_1y,2014, Florida,Collier County,12021,0.144637272,50039,345962
perc_below_poverty_1y,2014, Florida,Columbia County,12023,0.218422323,13623,62370
perc_below_poverty_1y,2014, Florida,Duval County,12031,0.183830857,161002,875816
perc_below_poverty_1y,2014, Florida,Escambia County,12033,0.136736676,39754,290734
perc_below_poverty_1y,2014, Florida,Flagler County,12035,0.107456915,10949,101892
perc_below_poverty_1y,2014, Florida,Hernando County,12053,0.149564028,25884,173063
perc_below_poverty_1y,2014, Florida,Highlands County,12055,0.181469321,17639,97201
perc_below_poverty_1y,2014, Florida,Hillsborough County,12057,0.168351635,218295,1296661
perc_below_poverty_1y,2014, Florida,Indian River County,12061,0.151479036,21733,143472
perc_below_poverty_1y,2014, Florida,Lake County,12069,0.136123031,42380,311336
perc_below_poverty_1y,2014, Florida,Lee County,12071,0.162586182,108637,668181
perc_below_poverty_1y,2014, Florida,Leon County,12073,0.238306284,64795,271898
perc_below_poverty_1y,2014, Florida,Manatee County,12081,0.139574438,48501,347492
perc_below_poverty_1y,2014, Florida,Marion County,12083,0.173884764,57222,329080
perc_below_poverty_1y,2014, Florida,Martin County,12085,0.114263892,17207,150590
perc_below_poverty_1y,2014, Florida,Miami-Dade County,12086,0.203650266,533803,2621175
perc_below_poverty_1y,2014, Florida,Monroe County,12087,0.146377981,10952,74820
perc_below_poverty_1y,2014, Florida,Nassau County,12089,0.118027784,8972,76016
perc_below_poverty_1y,2014, Florida,Okaloosa County,12091,0.124940366,23831,190739
perc_below_poverty_1y,2014, Florida,Orange County,12095,0.18342559,223972,1221051
perc_below_poverty_1y,2014, Florida,Osceola County,12097,0.201732397,62113,307898
perc_below_poverty_1y,2014, Florida,Palm Beach County,12099,0.148291886,204426,1378538
perc_below_poverty_1y,2014, Florida,Pasco County,12101,0.145882785,69499,476403
perc_below_poverty_1y,2014, Florida,Pinellas County,12103,0.150931001,139373,923422
perc_below_poverty_1y,2014, Florida,Polk County,12105,0.180604964,112095,620664
perc_below_poverty_1y,2014, Florida,Putnam County,12107,0.301125824,20943,69549
perc_below_poverty_1y,2014, Florida,Santa Rosa County,12113,0.102459937,16015,156305
perc_below_poverty_1y,2014, Florida,Sarasota County,12115,0.102110498,39983,391566
perc_below_poverty_1y,2014, Florida,Seminole County,12117,0.116445683,51035,438273
perc_below_poverty_1y,2014, Florida,St. Johns County,12109,0.07151065,15434,215828
perc_below_poverty_1y,2014, Florida,St. Lucie County,12111,0.172746986,49771,288115
perc_below_poverty_1y,2014, Florida,Sumter County,12119,0.093055584,9774,105034
perc_below_poverty_1y,2014, Florida,Volusia County,12127,0.175985903,87528,497358
perc_below_poverty_1y,2014, Georgia,Barrow County,13013,0.118838049,8587,72258
perc_below_poverty_1y,2014, Georgia,Bartow County,13015,0.12985301,13101,100891
perc_below_poverty_1y,2014, Georgia,Bibb County,13021,0.278712749,41138,147600
perc_below_poverty_1y,2014, Georgia,Bulloch County,13031,0.337227374,22141,65656
perc_below_poverty_1y,2014, Georgia,Carroll County,13045,0.257185012,28233,109777
perc_below_poverty_1y,2014, Georgia,Catoosa County,13047,0.087530643,5641,64446
perc_below_poverty_1y,2014, Georgia,Chatham County,13051,0.17032142,45857,269238
perc_below_poverty_1y,2014, Georgia,Cherokee County,13057,0.097458273,22335,229175
perc_below_poverty_1y,2014, Georgia,Clarke County,13059,0.394897282,43524,110216
perc_below_poverty_1y,2014, Georgia,Clayton County,13063,0.22395502,58792,262517
perc_below_poverty_1y,2014, Georgia,Cobb County,13067,0.127825961,92026,719932
perc_below_poverty_1y,2014, Georgia,Columbia County,13073,0.110943891,15407,138872
perc_below_poverty_1y,2014, Georgia,Coweta County,13077,0.133168384,17923,134589
perc_below_poverty_1y,2014, Georgia,DeKalb County,13089,0.20083566,141893,706513
perc_below_poverty_1y,2014, Georgia,Dougherty County,13095,0.306776613,27162,88540
perc_below_poverty_1y,2014, Georgia,Douglas County,13097,0.134885415,18511,137235
perc_below_poverty_1y,2014, Georgia,Fayette County,13113,0.066332147,7231,109012
perc_below_poverty_1y,2014, Georgia,Floyd County,13115,0.208149314,19182,92155
perc_below_poverty_1y,2014, Georgia,Forsyth County,13117,0.0605096,12318,203571
perc_below_poverty_1y,2014, Georgia,Fulton County,13121,0.167623624,161589,963999
perc_below_poverty_1y,2014, Georgia,Glynn County,13127,0.187341213,15116,80687
perc_below_poverty_1y,2014, Georgia,Gwinnett County,13135,0.132655606,115681,872040
perc_below_poverty_1y,2014, Georgia,Hall County,13139,0.166134417,31214,187884
perc_below_poverty_1y,2014, Georgia,Henry County,13151,0.161928311,34322,211958
perc_below_poverty_1y,2014, Georgia,Houston County,13153,0.202958122,29873,147188
perc_below_poverty_1y,2014, Georgia,Liberty County,13179,0.137095496,8617,62854
perc_below_poverty_1y,2014, Georgia,Lowndes County,13185,0.238298759,26093,109497
perc_below_poverty_1y,2014, Georgia,Muscogee County,13215,0.211677849,41089,194111
perc_below_poverty_1y,2014, Georgia,Newton County,13217,0.223801151,22915,102390
perc_below_poverty_1y,2014, Georgia,Paulding County,13223,0.119009368,17631,148148
perc_below_poverty_1y,2014, Georgia,Richmond County,13245,0.248622477,47648,191648
perc_below_poverty_1y,2014, Georgia,Rockdale County,13247,0.181574807,15667,86284
perc_below_poverty_1y,2014, Georgia,Troup County,13285,0.185884133,12539,67456
perc_below_poverty_1y,2014, Georgia,Walker County,13295,0.204137564,13558,66416
perc_below_poverty_1y,2014, Georgia,Walton County,13297,0.167997777,14556,86644
perc_below_poverty_1y,2014, Georgia,Whitfield County,13313,0.23286818,23930,102762
perc_below_poverty_1y,2014, Hawaii,Hawaii County,15001,0.178996086,34187,190993
perc_below_poverty_1y,2014, Hawaii,Honolulu County,15003,0.097072676,93182,959920
perc_below_poverty_1y,2014, Hawaii,Kauai County,15007,0.119446732,8273,69261
perc_below_poverty_1y,2014, Hawaii,Maui County,15009,0.132035747,21070,159578
perc_below_poverty_1y,2014, Idaho,Ada County,16001,0.111958385,46836,418334
perc_below_poverty_1y,2014, Idaho,Bannock County,16005,0.169460267,13689,80780
perc_below_poverty_1y,2014, Idaho,Bonneville County,16019,0.167037219,17881,107048
perc_below_poverty_1y,2014, Idaho,Canyon County,16027,0.182435632,36530,200235
perc_below_poverty_1y,2014, Idaho,Kootenai County,16055,0.120336421,17527,145650
perc_below_poverty_1y,2014, Idaho,Twin Falls County,16083,0.127795368,10172,79596
perc_below_poverty_1y,2014, Illinois,Adams County,17001,0.147064239,9578,65128
perc_below_poverty_1y,2014, Illinois,Champaign County,17019,0.234901786,45010,191612
perc_below_poverty_1y,2014, Illinois,Cook County,17031,0.170403212,879080,5158823
perc_below_poverty_1y,2014, Illinois,DeKalb County,17037,0.150693238,14912,98956
perc_below_poverty_1y,2014, Illinois,DuPage County,17043,0.079259343,72880,919513
perc_below_poverty_1y,2014, Illinois,Kane County,17089,0.106325805,55237,519507
perc_below_poverty_1y,2014, Illinois,Kankakee County,17091,0.137211129,14630,106624
perc_below_poverty_1y,2014, Illinois,Kendall County,17093,0.063302748,7664,121069
perc_below_poverty_1y,2014, Illinois,LaSalle County,17099,0.133371696,14370,107744
perc_below_poverty_1y,2014, Illinois,Lake County,17097,0.093369775,64085,686357
perc_below_poverty_1y,2014, Illinois,Macon County,17115,0.153757751,16054,104411
perc_below_poverty_1y,2014, Illinois,Madison County,17119,0.12999475,33948,261149
perc_below_poverty_1y,2014, Illinois,McHenry County,17111,0.063666135,19443,305390
perc_below_poverty_1y,2014, Illinois,McLean County,17113,0.148835093,24812,166708
perc_below_poverty_1y,2014, Illinois,Peoria County,17143,0.167962447,30526,181743
perc_below_poverty_1y,2014, Illinois,Rock Island County,17161,0.169574022,23797,140334
perc_below_poverty_1y,2014, Illinois,Sangamon County,17167,0.160709783,31282,194649
perc_below_poverty_1y,2014, Illinois,St. Clair County,17163,0.192687377,50418,261657
perc_below_poverty_1y,2014, Illinois,Tazewell County,17179,0.085705459,11372,132687
perc_below_poverty_1y,2014, Illinois,Vermilion County,17183,0.187341332,14169,75632
perc_below_poverty_1y,2014, Illinois,Will County,17197,0.079043575,53319,674552
perc_below_poverty_1y,2014, Illinois,Williamson County,17199,0.146703079,9509,64818
perc_below_poverty_1y,2014, Illinois,Winnebago County,17201,0.170285329,48187,282978
perc_below_poverty_1y,2014, Indiana,Allen County,18003,0.151441246,54335,358786
perc_below_poverty_1y,2014, Indiana,Bartholomew County,18005,0.126573339,10036,79290
perc_below_poverty_1y,2014, Indiana,Clark County,18019,0.08963076,10103,112718
perc_below_poverty_1y,2014, Indiana,Delaware County,18035,0.218776718,24051,109934
perc_below_poverty_1y,2014, Indiana,Elkhart County,18039,0.142763793,28183,197410
perc_below_poverty_1y,2014, Indiana,Floyd County,18043,0.108726449,8136,74830
perc_below_poverty_1y,2014, Indiana,Grant County,18053,0.198898837,12680,63751
perc_below_poverty_1y,2014, Indiana,Hamilton County,18057,0.049750302,14953,300561
perc_below_poverty_1y,2014, Indiana,Hancock County,18059,0.072582796,5179,71353
perc_below_poverty_1y,2014, Indiana,Hendricks County,18063,0.06366799,9754,153201
perc_below_poverty_1y,2014, Indiana,Howard County,18067,0.181612998,14806,81525
perc_below_poverty_1y,2014, Indiana,Johnson County,18081,0.123515867,17914,145034
perc_below_poverty_1y,2014, Indiana,Kosciusko County,18085,0.132463485,10132,76489
perc_below_poverty_1y,2014, Indiana,LaPorte County,18091,0.194309264,19804,101920
perc_below_poverty_1y,2014, Indiana,Lake County,18089,0.174112737,84347,484439
perc_below_poverty_1y,2014, Indiana,Madison County,18095,0.165188178,20353,123211
perc_below_poverty_1y,2014, Indiana,Marion County,18097,0.213533819,194960,913017
perc_below_poverty_1y,2014, Indiana,Monroe County,18105,0.254980385,32638,128002
perc_below_poverty_1y,2014, Indiana,Morgan County,18109,0.114631355,7808,68114
perc_below_poverty_1y,2014, Indiana,Porter County,18127,0.103503875,16882,163105
perc_below_poverty_1y,2014, Indiana,St. Joseph County,18141,0.172165155,44076,256010
perc_below_poverty_1y,2014, Indiana,Tippecanoe County,18157,0.236419901,39876,168666
perc_below_poverty_1y,2014, Indiana,Vanderburgh County,18163,0.180655509,31556,174675
perc_below_poverty_1y,2014, Indiana,Vigo County,18167,0.199246675,19625,98496
perc_below_poverty_1y,2014, Indiana,Wayne County,18177,0.16821155,10979,65269
perc_below_poverty_1y,2014, Iowa,Black Hawk County,19013,0.141916543,18127,127730
perc_below_poverty_1y,2014, Iowa,Dallas County,19049,0.076145433,5860,76958
perc_below_poverty_1y,2014, Iowa,Dubuque County,19061,0.122077756,11295,92523
perc_below_poverty_1y,2014, Iowa,Johnson County,19103,0.169891477,22794,134168
perc_below_poverty_1y,2014, Iowa,Linn County,19113,0.088226423,18716,212136
perc_below_poverty_1y,2014, Iowa,Polk County,19153,0.135368824,60949,450244
perc_below_poverty_1y,2014, Iowa,Pottawattamie County,19155,0.114928544,10390,90404
perc_below_poverty_1y,2014, Iowa,Scott County,19163,0.113751762,19155,168393
perc_below_poverty_1y,2014, Iowa,Story County,19169,0.224876001,18906,84073
perc_below_poverty_1y,2014, Iowa,Woodbury County,19193,0.152763203,15137,99088
perc_below_poverty_1y,2014, Kansas,Butler County,20015,0.120856993,7683,63571
perc_below_poverty_1y,2014, Kansas,Douglas County,20045,0.204661071,22086,107915
perc_below_poverty_1y,2014, Kansas,Johnson County,20091,0.064990506,36964,568760
perc_below_poverty_1y,2014, Kansas,Leavenworth County,20103,0.112502903,8227,73127
perc_below_poverty_1y,2014, Kansas,Riley County,20161,0.220756978,14564,65973
perc_below_poverty_1y,2014, Kansas,Sedgwick County,20173,0.14183037,71158,501712
perc_below_poverty_1y,2014, Kansas,Shawnee County,20177,0.147361562,25555,173417
perc_below_poverty_1y,2014, Kansas,Wyandotte County,20209,0.241831377,38701,160033
perc_below_poverty_1y,2014, Kentucky,Boone County,21015,0.074032679,9207,124364
perc_below_poverty_1y,2014, Kentucky,Bullitt County,21029,0.136377171,10529,77205
perc_below_poverty_1y,2014, Kentucky,Campbell County,21037,0.13501209,11892,88081
perc_below_poverty_1y,2014, Kentucky,Christian County,21047,0.219721034,15012,68323
perc_below_poverty_1y,2014, Kentucky,Daviess County,21059,0.145021379,13909,95910
perc_below_poverty_1y,2014, Kentucky,Fayette County,21067,0.206180289,61244,297041
perc_below_poverty_1y,2014, Kentucky,Hardin County,21093,0.138196632,14551,105292
perc_below_poverty_1y,2014, Kentucky,Jefferson County,21111,0.166964412,124118,743380
perc_below_poverty_1y,2014, Kentucky,Kenton County,21117,0.164938718,26552,160981
perc_below_poverty_1y,2014, Kentucky,Madison County,21151,0.20041962,16239,81025
perc_below_poverty_1y,2014, Kentucky,McCracken County,21145,0.17218326,11023,64019
perc_below_poverty_1y,2014, Kentucky,Pike County,21195,0.277345061,17199,62013
perc_below_poverty_1y,2014, Kentucky,Warren County,21227,0.185820013,21064,113357
perc_below_poverty_1y,2014, Louisiana,Ascension Parish,22005,0.166666672,19244,115464
perc_below_poverty_1y,2014, Louisiana,Bossier Parish,22015,0.144092217,17650,122491
perc_below_poverty_1y,2014, Louisiana,Caddo Parish,22017,0.242051989,59919,247546
perc_below_poverty_1y,2014, Louisiana,Calcasieu Parish,22019,0.186100751,36068,193809
perc_below_poverty_1y,2014, Louisiana,East Baton Rouge Parish,22033,0.179983914,78570,436539
perc_below_poverty_1y,2014, Louisiana,Iberia Parish,22045,0.164016306,11985,73072
perc_below_poverty_1y,2014, Louisiana,Jefferson Parish,22051,0.154752344,66825,431819
perc_below_poverty_1y,2014, Louisiana,Lafayette Parish,22055,0.146140769,33691,230538
perc_below_poverty_1y,2014, Louisiana,Lafourche Parish,22057,0.186787337,17790,95242
perc_below_poverty_1y,2014, Louisiana,Livingston Parish,22063,0.115741774,15555,134394
perc_below_poverty_1y,2014, Louisiana,Orleans Parish,22071,0.277937263,103794,373444
perc_below_poverty_1y,2014, Louisiana,Ouachita Parish,22073,0.246848464,35893,145405
perc_below_poverty_1y,2014, Louisiana,Rapides Parish,22079,0.189588726,24496,129206
perc_below_poverty_1y,2014, Louisiana,St. Landry Parish,22097,0.323404193,26665,82451
perc_below_poverty_1y,2014, Louisiana,St. Tammany Parish,22103,0.107590921,26139,242948
perc_below_poverty_1y,2014, Louisiana,Tangipahoa Parish,22105,0.216030017,26716,123668
perc_below_poverty_1y,2014, Louisiana,Terrebonne Parish,22109,0.227734253,25143,110405
perc_below_poverty_1y,2014, Maine,Androscoggin County,23001,0.155630156,16226,104260
perc_below_poverty_1y,2014, Maine,Aroostook County,23003,0.218145743,14734,67542
perc_below_poverty_1y,2014, Maine,Cumberland County,23005,0.109411225,30673,280346
perc_below_poverty_1y,2014, Maine,Kennebec County,23011,0.13645044,15934,116775
perc_below_poverty_1y,2014, Maine,Penobscot County,23019,0.190230235,27844,146370
perc_below_poverty_1y,2014, Maine,York County,23031,0.115151241,22640,196611
perc_below_poverty_1y,2014, Maryland,Allegany County,24001,0.181511998,11964,65913
perc_below_poverty_1y,2014, Maryland,Anne Arundel County,24003,0.061390053,33417,544339
perc_below_poverty_1y,2014, Maryland,Baltimore County,24005,0.09749686,78558,805749
perc_below_poverty_1y,2014, Maryland,Baltimore city,24510,0.235959694,141224,598509
perc_below_poverty_1y,2014, Maryland,Calvert County,24009,0.076555714,6877,89830
perc_below_poverty_1y,2014, Maryland,Carroll County,24013,0.053021923,8722,164498
perc_below_poverty_1y,2014, Maryland,Cecil County,24015,0.105260544,10593,100636
perc_below_poverty_1y,2014, Maryland,Charles County,24017,0.060337655,9210,152641
perc_below_poverty_1y,2014, Maryland,Frederick County,24021,0.060941771,14561,238933
perc_below_poverty_1y,2014, Maryland,Harford County,24025,0.081337802,20200,248347
perc_below_poverty_1y,2014, Maryland,Howard County,24027,0.061353181,18885,307808
perc_below_poverty_1y,2014, Maryland,Montgomery County,24031,0.070069231,71635,1022346
perc_below_poverty_1y,2014, Maryland,Prince George's County,24033,0.101622619,89672,882402
perc_below_poverty_1y,2014, Maryland,St. Mary's County,24037,0.074801356,8049,107605
perc_below_poverty_1y,2014, Maryland,Washington County,24043,0.141867727,19951,140631
perc_below_poverty_1y,2014, Maryland,Wicomico County,24045,0.166559249,16282,97755
perc_below_poverty_1y,2014, Massachusetts,Barnstable County,25001,0.077041246,16349,212211
perc_below_poverty_1y,2014, Massachusetts,Berkshire County,25003,0.124283642,15224,122494
perc_below_poverty_1y,2014, Massachusetts,Bristol County,25005,0.123344801,66453,538758
perc_below_poverty_1y,2014, Massachusetts,Essex County,25009,0.105817489,79703,753212
perc_below_poverty_1y,2014, Massachusetts,Franklin County,25011,0.116773978,8143,69733
perc_below_poverty_1y,2014, Massachusetts,Hampden County,25013,0.177018911,80291,453573
perc_below_poverty_1y,2014, Massachusetts,Hampshire County,25015,0.16440782,22745,138345
perc_below_poverty_1y,2014, Massachusetts,Middlesex County,25017,0.089686714,135729,1513368
perc_below_poverty_1y,2014, Massachusetts,Norfolk County,25021,0.063228898,42668,674818
perc_below_poverty_1y,2014, Massachusetts,Plymouth County,25023,0.080471307,39851,495220
perc_below_poverty_1y,2014, Massachusetts,Suffolk County,25025,0.217251435,157146,723337
perc_below_poverty_1y,2014, Massachusetts,Worcester County,25027,0.115151435,90581,786625
perc_below_poverty_1y,2014, Michigan,Allegan County,26005,0.110797547,12485,112683
perc_below_poverty_1y,2014, Michigan,Bay County,26017,0.175394714,18374,104758
perc_below_poverty_1y,2014, Michigan,Berrien County,26021,0.174136057,26243,150704
perc_below_poverty_1y,2014, Michigan,Calhoun County,26025,0.148052931,19466,131480
perc_below_poverty_1y,2014, Michigan,Clinton County,26037,0.115043782,8776,76284
perc_below_poverty_1y,2014, Michigan,Eaton County,26045,0.092951544,9917,106690
perc_below_poverty_1y,2014, Michigan,Genesee County,26049,0.215242878,87894,408348
perc_below_poverty_1y,2014, Michigan,Grand Traverse County,26055,0.083033718,7321,88169
perc_below_poverty_1y,2014, Michigan,Ingham County,26065,0.200593442,53474,266579
perc_below_poverty_1y,2014, Michigan,Isabella County,26073,0.303053468,19413,64058
perc_below_poverty_1y,2014, Michigan,Jackson County,26075,0.14993073,22292,148682
perc_below_poverty_1y,2014, Michigan,Kalamazoo County,26077,0.19456844,48603,249799
perc_below_poverty_1y,2014, Michigan,Kent County,26081,0.154240057,95391,618458
perc_below_poverty_1y,2014, Michigan,Lapeer County,26087,0.109432004,9479,86620
