measure label,year,state,county,fips,unemployment_1y,numerator,denominator
unemployment_1y,2013, Florida,Duval County,12031,0.102122724,47277,462943
unemployment_1y,2013, Florida,Escambia County,12033,0.09807618,14983,152769
unemployment_1y,2013, Florida,Flagler County,12035,0.06435997,2433,37803
unemployment_1y,2013, Florida,Hernando County,12053,0.138927475,9500,68381
unemployment_1y,2013, Florida,Highlands County,12055,0.143376499,5048,35208
unemployment_1y,2013, Florida,Hillsborough County,12057,0.086263619,57761,669587
unemployment_1y,2013, Florida,Indian River County,12061,0.100218751,6139,61256
unemployment_1y,2013, Florida,Lake County,12069,0.094073996,12576,133682
unemployment_1y,2013, Florida,Lee County,12071,0.100336924,29423,293242
unemployment_1y,2013, Florida,Leon County,12073,0.112242892,17675,157471
unemployment_1y,2013, Florida,Manatee County,12081,0.084668972,12726,150303
unemployment_1y,2013, Florida,Marion County,12083,0.110861458,14506,130848
unemployment_1y,2013, Florida,Martin County,12085,0.088438645,5884,66532
unemployment_1y,2013, Florida,Miami-Dade County,12086,0.098815382,130762,1323296
unemployment_1y,2013, Florida,Okaloosa County,12091,0.062395211,6066,97219
unemployment_1y,2013, Florida,Orange County,12095,0.08688385,57229,658684
unemployment_1y,2013, Florida,Osceola County,12097,0.073438123,10115,137735
unemployment_1y,2013, Florida,Palm Beach County,12099,0.096207313,65958,685582
unemployment_1y,2013, Florida,Pasco County,12101,0.084511794,17534,207474
unemployment_1y,2013, Florida,Pinellas County,12103,0.086331479,40109,464593
unemployment_1y,2013, Florida,Polk County,12105,0.099049844,27156,274165
unemployment_1y,2013, Florida,Santa Rosa County,12113,0.093105495,7056,75785
unemployment_1y,2013, Florida,Sarasota County,12115,0.088398978,14391,162796
unemployment_1y,2013, Florida,Seminole County,12117,0.102420293,24142,235715
unemployment_1y,2013, Florida,St. Johns County,12109,0.06745562,6669,98865
unemployment_1y,2013, Florida,St. Lucie County,12111,0.119932026,15314,127689
unemployment_1y,2013, Florida,Volusia County,12127,0.094671711,20655,218175
unemployment_1y,2013, Georgia,Barrow County,13013,0.137425795,5093,37060
unemployment_1y,2013, Georgia,Bibb County,13021,0.163517281,11085,67791
unemployment_1y,2013, Georgia,Bulloch County,13031,0.140943453,4903,34787
unemployment_1y,2013, Georgia,Carroll County,13045,0.114067197,5921,51908
unemployment_1y,2013, Georgia,Chatham County,13051,0.108349867,15238,140637
unemployment_1y,2013, Georgia,Cherokee County,13057,0.072122984,8079,112017
unemployment_1y,2013, Georgia,Clarke County,13059,0.110471241,6925,62686
unemployment_1y,2013, Georgia,Clayton County,13063,0.150753736,19931,132209
unemployment_1y,2013, Georgia,Cobb County,13067,0.082555234,32917,398727
unemployment_1y,2013, Georgia,Columbia County,13073,0.081178792,5479,67493
unemployment_1y,2013, Georgia,Coweta County,13077,0.060014799,3974,66217
unemployment_1y,2013, Georgia,DeKalb County,13089,0.114439659,44432,388257
unemployment_1y,2013, Georgia,Dougherty County,13095,0.190917701,7866,41201
unemployment_1y,2013, Georgia,Douglas County,13097,0.112958804,8097,71681
unemployment_1y,2013, Georgia,Fayette County,13113,0.06628795,3489,52634
unemployment_1y,2013, Georgia,Floyd County,13115,0.105121419,4528,43074
unemployment_1y,2013, Georgia,Forsyth County,13117,0.056764536,5543,97649
unemployment_1y,2013, Georgia,Fulton County,13121,0.100292876,51948,517963
unemployment_1y,2013, Georgia,Gwinnett County,13135,0.095279656,43341,454882
unemployment_1y,2013, Georgia,Hall County,13139,0.082672767,7770,93985
unemployment_1y,2013, Georgia,Henry County,13151,0.097135365,10298,106017
unemployment_1y,2013, Georgia,Houston County,13153,0.082319416,5575,67724
unemployment_1y,2013, Georgia,Liberty County,13179,0.110119045,3441,31248
unemployment_1y,2013, Georgia,Lowndes County,13185,0.119237088,6608,55419
unemployment_1y,2013, Georgia,Muscogee County,13215,0.115932629,11082,95590
unemployment_1y,2013, Georgia,Newton County,13217,0.107200921,5407,50438
unemployment_1y,2013, Georgia,Paulding County,13223,0.089839868,6783,75501
unemployment_1y,2013, Georgia,Richmond County,13245,0.143327504,13103,91420
unemployment_1y,2013, Georgia,Walton County,13297,0.062659785,2549,40680
unemployment_1y,2013, Georgia,Whitfield County,13313,0.115517944,5965,51637
unemployment_1y,2013, Hawaii,Hawaii County,15001,0.096386597,8800,91299
unemployment_1y,2013, Hawaii,Honolulu County,15003,0.047571752,24475,514486
unemployment_1y,2013, Hawaii,Kauai County,15007,0.0581856,2071,35593
unemployment_1y,2013, Hawaii,Maui County,15009,0.070133038,6268,89373
unemployment_1y,2013, Idaho,Ada County,16001,0.057890978,12317,212762
unemployment_1y,2013, Idaho,Bannock County,16005,0.068472311,2791,40761
unemployment_1y,2013, Idaho,Bonneville County,16019,0.067253441,3278,48741
unemployment_1y,2013, Idaho,Canyon County,16027,0.093975157,8504,90492
unemployment_1y,2013, Idaho,Kootenai County,16055,0.078679159,5342,67896
unemployment_1y,2013, Illinois,Champaign County,17019,0.065113135,7033,108012
unemployment_1y,2013, Illinois,Cook County,17031,0.110632151,306258,2768255
unemployment_1y,2013, Illinois,DeKalb County,17037,0.105279118,6250,59366
unemployment_1y,2013, Illinois,DuPage County,17043,0.067470171,34842,516406
unemployment_1y,2013, Illinois,Kane County,17089,0.078943938,21825,276462
unemployment_1y,2013, Illinois,Kankakee County,17091,0.105615765,5896,55825
unemployment_1y,2013, Illinois,LaSalle County,17099,0.111689053,6227,55753
unemployment_1y,2013, Illinois,Lake County,17097,0.080450408,30515,379302
unemployment_1y,2013, Illinois,Macon County,17115,0.11168915,6226,55744
unemployment_1y,2013, Illinois,Madison County,17119,0.095184855,13110,137732
unemployment_1y,2013, Illinois,McHenry County,17111,0.081173763,14155,174379
unemployment_1y,2013, Illinois,McLean County,17113,0.048596978,4728,97290
unemployment_1y,2013, Illinois,Peoria County,17143,0.079055794,7445,94174
unemployment_1y,2013, Illinois,Rock Island County,17161,0.084785588,6495,76605
unemployment_1y,2013, Illinois,Sangamon County,17167,0.085142665,8937,104965
unemployment_1y,2013, Illinois,St. Clair County,17163,0.092344642,12035,130327
unemployment_1y,2013, Illinois,Tazewell County,17179,0.077883221,5310,68179
unemployment_1y,2013, Illinois,Vermilion County,17183,0.116201945,4380,37693
unemployment_1y,2013, Illinois,Will County,17197,0.087325484,31293,358349
unemployment_1y,2013, Illinois,Williamson County,17199,0.087064914,2759,31689
unemployment_1y,2013, Illinois,Winnebago County,17201,0.114563264,17065,148957
unemployment_1y,2013, Indiana,Allen County,18003,0.086374484,15995,185182
unemployment_1y,2013, Indiana,Bartholomew County,18005,0.051389031,2020,39308
unemployment_1y,2013, Indiana,Clark County,18019,0.070557244,3991,56564
unemployment_1y,2013, Indiana,Delaware County,18035,0.106199436,6340,59699
unemployment_1y,2013, Indiana,Elkhart County,18039,0.082147807,8240,100307
unemployment_1y,2013, Indiana,Floyd County,18043,0.071640268,2804,39140
unemployment_1y,2013, Indiana,Grant County,18053,0.067815125,2173,32043
unemployment_1y,2013, Indiana,Hamilton County,18057,0.044278529,7087,160055
unemployment_1y,2013, Indiana,Hendricks County,18063,0.058085866,4669,80381
unemployment_1y,2013, Indiana,Howard County,18067,0.071020879,2837,39946
unemployment_1y,2013, Indiana,Johnson County,18081,0.055260766,4197,75949
unemployment_1y,2013, Indiana,Kosciusko County,18085,0.056578208,2213,39114
unemployment_1y,2013, Indiana,LaPorte County,18091,0.084161662,4369,51912
unemployment_1y,2013, Indiana,Lake County,18089,0.090745606,21547,237444
unemployment_1y,2013, Indiana,Madison County,18095,0.080879971,4739,58593
unemployment_1y,2013, Indiana,Marion County,18097,0.106060795,51704,487494
unemployment_1y,2013, Indiana,Monroe County,18105,0.058195516,4388,75401
unemployment_1y,2013, Indiana,Porter County,18127,0.08161097,6989,85638
unemployment_1y,2013, Indiana,St. Joseph County,18141,0.087788567,11762,133981
unemployment_1y,2013, Indiana,Tippecanoe County,18157,0.071335211,6604,92577
unemployment_1y,2013, Indiana,Vanderburgh County,18163,0.070680305,6241,88299
unemployment_1y,2013, Indiana,Vigo County,18167,0.079656139,3901,48973
unemployment_1y,2013, Indiana,Wayne County,18177,0.091978684,2658,28898
unemployment_1y,2013, Iowa,Black Hawk County,19013,0.079201601,5706,72044
unemployment_1y,2013, Iowa,Dubuque County,19061,0.032561451,1693,51994
unemployment_1y,2013, Iowa,Johnson County,19103,0.028304657,2313,81718
unemployment_1y,2013, Iowa,Linn County,19113,0.049297418,5915,119986
unemployment_1y,2013, Iowa,Polk County,19153,0.056472391,14509,256922
unemployment_1y,2013, Iowa,Pottawattamie County,19155,0.059220079,2855,48210
unemployment_1y,2013, Iowa,Scott County,19163,0.044894062,3903,86938
unemployment_1y,2013, Iowa,Story County,19169,0.042273998,2239,52964
unemployment_1y,2013, Iowa,Woodbury County,19193,0.056213126,3125,55592
unemployment_1y,2013, Kansas,Douglas County,20045,0.066918716,4425,66125
unemployment_1y,2013, Kansas,Johnson County,20091,0.045773126,14629,319598
unemployment_1y,2013, Kansas,Leavenworth County,20103,0.050999384,1906,37373
unemployment_1y,2013, Kansas,Sedgwick County,20173,0.067885414,17401,256329
unemployment_1y,2013, Kansas,Shawnee County,20177,0.083372489,7453,89394
unemployment_1y,2013, Kansas,Wyandotte County,20209,0.107569925,8384,77940
unemployment_1y,2013, Kentucky,Boone County,21015,0.064737968,4368,67472
unemployment_1y,2013, Kentucky,Campbell County,21037,0.08262784,4109,49729
unemployment_1y,2013, Kentucky,Christian County,21047,0.096403167,3361,34864
unemployment_1y,2013, Kentucky,Daviess County,21059,0.079144903,3743,47293
unemployment_1y,2013, Kentucky,Fayette County,21067,0.076908559,13039,169539
unemployment_1y,2013, Kentucky,Hardin County,21093,0.061190091,3340,54584
unemployment_1y,2013, Kentucky,Jefferson County,21111,0.0768288,30215,393277
unemployment_1y,2013, Kentucky,Kenton County,21117,0.078686789,6699,85135
unemployment_1y,2013, Kentucky,Madison County,21151,0.060692336,2686,44256
unemployment_1y,2013, Kentucky,Pike County,21195,0.140579268,3218,22891
unemployment_1y,2013, Kentucky,Warren County,21227,0.053776253,3385,62946
unemployment_1y,2013, Louisiana,Bossier Parish,22015,0.043484945,2828,65034
unemployment_1y,2013, Louisiana,Caddo Parish,22017,0.067758419,7969,117609
unemployment_1y,2013, Louisiana,Calcasieu Parish,22019,0.091531813,8739,95475
unemployment_1y,2013, Louisiana,East Baton Rouge Parish,22033,0.073712699,16749,227220
unemployment_1y,2013, Louisiana,Iberia Parish,22045,0.112971917,3926,34752
unemployment_1y,2013, Louisiana,Jefferson Parish,22051,0.067732096,15249,225137
unemployment_1y,2013, Louisiana,Lafayette Parish,22055,0.054930612,6812,124011
unemployment_1y,2013, Louisiana,Lafourche Parish,22057,0.067425199,3040,45087
unemployment_1y,2013, Louisiana,Orleans Parish,22071,0.093709849,18016,192253
unemployment_1y,2013, Louisiana,Ouachita Parish,22073,0.070572026,4867,68965
unemployment_1y,2013, Louisiana,Rapides Parish,22079,0.097143821,5765,59345
unemployment_1y,2013, Louisiana,St. Landry Parish,22097,0.046594344,1572,33738
unemployment_1y,2013, Louisiana,St. Tammany Parish,22103,0.083436638,10096,121002
unemployment_1y,2013, Louisiana,Tangipahoa Parish,22105,0.129897282,7954,61233
unemployment_1y,2013, Louisiana,Terrebonne Parish,22109,0.045313075,2344,51729
unemployment_1y,2013, Maine,Androscoggin County,23001,0.078816861,4450,56460
unemployment_1y,2013, Maine,Aroostook County,23003,0.068069488,2355,34597
unemployment_1y,2013, Maine,Cumberland County,23005,0.056987531,8994,157824
unemployment_1y,2013, Maine,Kennebec County,23011,0.076391242,4740,62049
unemployment_1y,2013, Maine,Penobscot County,23019,0.078154124,6080,77795
unemployment_1y,2013, Maine,York County,23031,0.06229699,6847,109909
unemployment_1y,2013, Maryland,Allegany County,24001,0.106233351,3429,32278
unemployment_1y,2013, Maryland,Anne Arundel County,24003,0.063789159,20043,314207
unemployment_1y,2013, Maryland,Baltimore County,24005,0.066036761,29473,446312
unemployment_1y,2013, Maryland,Baltimore city,24510,0.111020111,34431,310133
unemployment_1y,2013, Maryland,Calvert County,24009,0.080671445,4109,50935
unemployment_1y,2013, Maryland,Carroll County,24013,0.04688213,4417,94215
unemployment_1y,2013, Maryland,Cecil County,24015,0.072683796,4012,55198
unemployment_1y,2013, Maryland,Charles County,24017,0.060444616,5060,83713
unemployment_1y,2013, Maryland,Frederick County,24021,0.061086241,8269,135366
unemployment_1y,2013, Maryland,Harford County,24025,0.060696274,8461,139399
unemployment_1y,2013, Maryland,Howard County,24027,0.053037513,9139,172312
unemployment_1y,2013, Maryland,Montgomery County,24031,0.061192531,35792,584908
unemployment_1y,2013, Maryland,Prince George's County,24033,0.091711007,46588,507987
unemployment_1y,2013, Maryland,St. Mary's County,24037,0.048248064,2765,57308
unemployment_1y,2013, Maryland,Washington County,24043,0.077946261,5860,75180
unemployment_1y,2013, Maryland,Wicomico County,24045,0.078367837,4281,54627
unemployment_1y,2013, Massachusetts,Barnstable County,25001,0.077201709,8568,110982
unemployment_1y,2013, Massachusetts,Berkshire County,25003,0.085292995,5825,68294
unemployment_1y,2013, Massachusetts,Bristol County,25005,0.102424048,29797,290918
unemployment_1y,2013, Massachusetts,Essex County,25009,0.078885585,32695,414461
unemployment_1y,2013, Massachusetts,Franklin County,25011,0.070238739,2842,40462
unemployment_1y,2013, Massachusetts,Hampden County,25013,0.107902505,25304,234508
unemployment_1y,2013, Massachusetts,Hampshire County,25015,0.071047448,6458,90897
unemployment_1y,2013, Massachusetts,Middlesex County,25017,0.067808889,60094,886226
unemployment_1y,2013, Massachusetts,Norfolk County,25021,0.067446254,25868,383535
unemployment_1y,2013, Massachusetts,Plymouth County,25023,0.081712261,22477,275075
unemployment_1y,2013, Massachusetts,Suffolk County,25025,0.079757817,35449,444458
unemployment_1y,2013, Massachusetts,Worcester County,25027,0.070941754,30665,432256
unemployment_1y,2013, Michigan,Allegan County,26005,0.061003089,3357,55030
unemployment_1y,2013, Michigan,Bay County,26017,0.076141521,3792,49802
unemployment_1y,2013, Michigan,Berrien County,26021,0.095696077,7184,75071
unemployment_1y,2013, Michigan,Calhoun County,26025,0.087871306,5730,65209
unemployment_1y,2013, Michigan,Clinton County,26037,0.053930767,2069,38364
unemployment_1y,2013, Michigan,Eaton County,26045,0.073385604,4090,55733
unemployment_1y,2013, Michigan,Genesee County,26049,0.124554262,23193,186208
unemployment_1y,2013, Michigan,Grand Traverse County,26055,0.070597462,3240,45894
unemployment_1y,2013, Michigan,Ingham County,26065,0.110765733,16570,149595
unemployment_1y,2013, Michigan,Isabella County,26073,0.102870196,3964,38534
unemployment_1y,2013, Michigan,Jackson County,26075,0.109837957,8100,73745
unemployment_1y,2013, Michigan,Kalamazoo County,26077,0.103161223,14016,135865
unemployment_1y,2013, Michigan,Kent County,26081,0.076079309,24879,327014
unemployment_1y,2013, Michigan,Lapeer County,26087,0.109653346,4672,42607
unemployment_1y,2013, Michigan,Lenawee County,26091,0.089166686,4294,48157
unemployment_1y,2013, Michigan,Livingston County,26093,0.055150583,5349,96989
unemployment_1y,2013, Michigan,Macomb County,26099,0.087482445,38367,438568
unemployment_1y,2013, Michigan,Marquette County,26103,0.090647884,2934,32367
unemployment_1y,2013, Michigan,Midland County,26111,0.095205091,3846,40397
unemployment_1y,2013, Michigan,Monroe County,26115,0.097839847,7111,72680
unemployment_1y,2013, Michigan,Muskegon County,26121,0.119258225,9640,80833
unemployment_1y,2013, Michigan,Oakland County,26125,0.066414669,43592,656361
unemployment_1y,2013, Michigan,Ottawa County,26139,0.061269626,8699,141979
unemployment_1y,2013, Michigan,Saginaw County,26145,0.101422921,9259,91291
unemployment_1y,2013, Michigan,Shiawassee County,26155,0.141624063,4709,33250
unemployment_1y,2013, Michigan,St. Clair County,26147,0.109672777,8540,77868
unemployment_1y,2013, Michigan,Van Buren County,26159,0.065982573,2302,34888
unemployment_1y,2013, Michigan,Washtenaw County,26161,0.078087263,14808,189634
unemployment_1y,2013, Michigan,Wayne County,26163,0.147983089,121095,818303
unemployment_1y,2013, Minnesota,Anoka County,27003,0.058494393,11395,194805
unemployment_1y,2013, Minnesota,Blue Earth County,27013,0.049841914,1939,38903
unemployment_1y,2013, Minnesota,Carver County,27019,0.034299448,1884,54928
unemployment_1y,2013, Minnesota,Dakota County,27037,0.051640105,12163,235534
unemployment_1y,2013, Minnesota,Hennepin County,27053,0.060653262,41549,685025
unemployment_1y,2013, Minnesota,Olmsted County,27109,0.047986075,4053,84462
unemployment_1y,2013, Minnesota,Ramsey County,27123,0.070886694,20426,288150
unemployment_1y,2013, Minnesota,Rice County,27131,0.051289883,1847,36011
unemployment_1y,2013, Minnesota,Scott County,27139,0.040964261,3159,77116
unemployment_1y,2013, Minnesota,St. Louis County,27137,0.056080934,5865,104581
unemployment_1y,2013, Minnesota,Stearns County,27145,0.045044743,4047,89844
unemployment_1y,2013, Minnesota,Washington County,27163,0.047699355,6562,137570
unemployment_1y,2013, Minnesota,Wright County,27171,0.039687831,2858,72012
unemployment_1y,2013, Mississippi,DeSoto County,28033,0.071484618,6377,89208
unemployment_1y,2013, Mississippi,Forrest County,28035,0.136672467,5190,37974
unemployment_1y,2013, Mississippi,Harrison County,28047,0.079509869,7897,99321
unemployment_1y,2013, Mississippi,Hinds County,28049,0.107689328,12788,118749
unemployment_1y,2013, Mississippi,Jackson County,28059,0.101146914,6482,64085
unemployment_1y,2013, Mississippi,Lauderdale County,28075,0.10188771,3762,36923
unemployment_1y,2013, Mississippi,Lee County,28081,0.063282333,2457,38826
unemployment_1y,2013, Mississippi,Rankin County,28121,0.055677634,3978,71447
unemployment_1y,2013, Missouri,Boone County,29019,0.042489093,4217,99249
unemployment_1y,2013, Missouri,Buchanan County,29021,0.081346579,3627,44587
unemployment_1y,2013, Missouri,Cape Girardeau County,29031,0.064264558,2604,40520
unemployment_1y,2013, Missouri,Cass County,29037,0.06330993,3327,52551
unemployment_1y,2013, Missouri,Christian County,29043,0.077314802,3249,42023
unemployment_1y,2013, Missouri,Clay County,29047,0.061195437,7652,125042
unemployment_1y,2013, Missouri,Cole County,29051,0.055700727,2089,37504
unemployment_1y,2013, Missouri,Franklin County,29071,0.076999336,4039,52455
unemployment_1y,2013, Missouri,Greene County,29077,0.069940314,10171,145424
unemployment_1y,2013, Missouri,Jackson County,29095,0.065248027,23101,354049
unemployment_1y,2013, Missouri,Jasper County,29097,0.066657439,3852,57788
unemployment_1y,2013, Missouri,Jefferson County,29099,0.090744317,10564,116415
unemployment_1y,2013, Missouri,Platte County,29165,0.053245377,2817,52906
unemployment_1y,2013, Missouri,St. Charles County,29183,0.050163265,10554,210393
unemployment_1y,2013, Missouri,St. Louis County,29189,0.072964184,39125,536222
unemployment_1y,2013, Missouri,St. Louis city,29510,0.111374483,18466,165801
unemployment_1y,2013, Montana,Cascade County,30013,0.052216955,2247,43032
unemployment_1y,2013, Montana,Flathead County,30029,0.052799661,2480,46970
unemployment_1y,2013, Montana,Gallatin County,30031,0.063310191,3575,56468
unemployment_1y,2013, Montana,Missoula County,30063,0.103729025,6676,64360
unemployment_1y,2013, Montana,Yellowstone County,30111,0.044528443,3593,80690
unemployment_1y,2013, Nebraska,Douglas County,31055,0.045929316,13482,293538
unemployment_1y,2013, Nebraska,Lancaster County,31109,0.05043114,8615,170827
unemployment_1y,2013, Nebraska,Sarpy County,31153,0.048187546,4557,94568
unemployment_1y,2013, Nevada,Clark County,32003,0.111336596,115926,1041221
unemployment_1y,2013, Nevada,Washoe County,32031,0.096621357,22249,230270
unemployment_1y,2013, New Hampshire,Cheshire County,33005,0.084550276,3636,43004
unemployment_1y,2013, New Hampshire,Grafton County,33009,0.050570458,2460,48645
