measure label,year,state,county,fips,perc_below_poverty_1y,numerator,denominator
perc_below_poverty_1y,2013,1,Baldwin County,1003,0.145265698,28028,192943
perc_below_poverty_1y,2013,1,Calhoun County,1015,0.2182955,24825,113722
perc_below_poverty_1y,2013,1,Cullman County,1043,0.155117914,12366,79720
perc_below_poverty_1y,2013,1,DeKalb County,1049,0.166248366,11658,70124
perc_below_poverty_1y,2013,1,Elmore County,1051,0.120386049,9031,75017
perc_below_poverty_1y,2013,1,Etowah County,1055,0.188662514,19363,102633
perc_below_poverty_1y,2013,1,Houston County,1069,0.178883806,18366,102670
perc_below_poverty_1y,2013,1,Jefferson County,1073,0.190351039,122698,644588
perc_below_poverty_1y,2013,1,Lauderdale County,1077,0.166077822,15089,90855
perc_below_poverty_1y,2013,1,Lee County,1081,0.207348809,30038,144867
perc_below_poverty_1y,2013,1,Limestone County,1083,0.184447467,15733,85298
perc_below_poverty_1y,2013,1,Madison County,1089,0.141915679,48064,338680
perc_below_poverty_1y,2013,1,Marshall County,1095,0.162193835,15224,93863
perc_below_poverty_1y,2013,1,Mobile County,1097,0.200080559,80960,404637
perc_below_poverty_1y,2013,1,Montgomery County,1101,0.216892704,47832,220533
perc_below_poverty_1y,2013,1,Morgan County,1103,0.181317091,21316,117562
perc_below_poverty_1y,2013,1,Shelby County,1117,0.077236742,15551,201342
perc_below_poverty_1y,2013,1,St. Clair County,1115,0.127818659,10770,84260
perc_below_poverty_1y,2013,1,Talladega County,1121,0.175164983,13590,77584
perc_below_poverty_1y,2013,1,Tuscaloosa County,1125,0.16355592,31310,191433
perc_below_poverty_1y,2013,1,Walker County,1127,0.231919587,15043,64863
perc_below_poverty_1y,2013,2,Anchorage Municipality,2020,0.066759609,19585,293366
perc_below_poverty_1y,2013,2,Fairbanks North Star Borough,2090,0.077056885,7442,96578
perc_below_poverty_1y,2013,2,Matanuska-Susitna Borough,2170,0.085709393,8011,93467
perc_below_poverty_1y,2013,3,Apache County,4001,0.401379526,28339,70604
perc_below_poverty_1y,2013,3,Cochise County,4003,0.191226631,22254,116375
perc_below_poverty_1y,2013,3,Coconino County,4005,0.241219044,30726,127378
perc_below_poverty_1y,2013,3,Maricopa County,4013,0.177025631,700899,3959308
perc_below_poverty_1y,2013,3,Mohave County,4015,0.211664021,41429,195730
perc_below_poverty_1y,2013,3,Navajo County,4017,0.326526731,34348,105192
perc_below_poverty_1y,2013,3,Pima County,4019,0.194526091,188765,970384
perc_below_poverty_1y,2013,3,Pinal County,4021,0.163299128,59807,366242
perc_below_poverty_1y,2013,3,Yavapai County,4025,0.161390662,34138,211524
perc_below_poverty_1y,2013,3,Yuma County,4027,0.177615196,34449,193953
perc_below_poverty_1y,2013,4,Benton County,5007,0.116947941,27365,233993
perc_below_poverty_1y,2013,4,Craighead County,5031,0.20608066,20172,97884
perc_below_poverty_1y,2013,4,Faulkner County,5045,0.152136967,17453,114719
perc_below_poverty_1y,2013,4,Garland County,5051,0.240033031,22668,94437
perc_below_poverty_1y,2013,4,Jefferson County,5069,0.259958625,17346,66726
perc_below_poverty_1y,2013,4,Lonoke County,5085,0.123477936,8650,70053
perc_below_poverty_1y,2013,4,Pulaski County,5119,0.170669332,65934,386326
perc_below_poverty_1y,2013,4,Saline County,5125,0.095736668,10799,112799
perc_below_poverty_1y,2013,4,Sebastian County,5131,0.240681633,30239,125639
perc_below_poverty_1y,2013,4,Washington County,5143,0.22543101,47008,208525
perc_below_poverty_1y,2013,4,White County,5145,0.16425167,12163,74051
perc_below_poverty_1y,2013,5,Alameda County,6001,0.12936689,200532,1550103
perc_below_poverty_1y,2013,5,Butte County,6007,0.2153043,46895,217808
perc_below_poverty_1y,2013,5,Contra Costa County,6013,0.10826271,117306,1083531
perc_below_poverty_1y,2013,5,El Dorado County,6017,0.122774579,22178,180640
perc_below_poverty_1y,2013,5,Fresno County,6019,0.287926316,270072,937990
perc_below_poverty_1y,2013,5,Humboldt County,6023,0.21827887,28624,131135
perc_below_poverty_1y,2013,5,Imperial County,6025,0.220883414,36645,165902
perc_below_poverty_1y,2013,5,Kern County,6029,0.227924898,189484,831344
perc_below_poverty_1y,2013,5,Kings County,6031,0.214032814,28473,133031
perc_below_poverty_1y,2013,5,Lake County,6033,0.245620713,15494,63081
perc_below_poverty_1y,2013,5,Los Angeles County,6037,0.189399794,1868301,9864324
perc_below_poverty_1y,2013,5,Madera County,6039,0.236226663,34242,144954
perc_below_poverty_1y,2013,5,Marin County,6041,0.084245265,21263,252394
perc_below_poverty_1y,2013,5,Mendocino County,6045,0.216192305,18572,85905
perc_below_poverty_1y,2013,5,Merced County,6047,0.251982033,64552,256177
perc_below_poverty_1y,2013,5,Monterey County,6053,0.178550735,73031,409021
perc_below_poverty_1y,2013,5,Napa County,6055,0.090077274,12286,136394
perc_below_poverty_1y,2013,5,Nevada County,6057,0.135388032,13196,97468
perc_below_poverty_1y,2013,5,Orange County,6059,0.134887189,414971,3076430
perc_below_poverty_1y,2013,5,Placer County,6061,0.083759725,30497,364101
perc_below_poverty_1y,2013,5,Riverside County,6065,0.173488289,391714,2257870
perc_below_poverty_1y,2013,5,Sacramento County,6067,0.189763516,273483,1441178
perc_below_poverty_1y,2013,5,San Bernardino County,6071,0.191116989,390078,2041043
perc_below_poverty_1y,2013,5,San Diego County,6073,0.152036503,475773,3129334
perc_below_poverty_1y,2013,5,San Francisco County,6075,0.137779742,113517,823902
perc_below_poverty_1y,2013,5,San Joaquin County,6077,0.199405819,137663,690366
perc_below_poverty_1y,2013,5,San Luis Obispo County,6079,0.153115451,39910,260653
perc_below_poverty_1y,2013,5,San Mateo County,6081,0.078220822,58035,741938
perc_below_poverty_1y,2013,5,Santa Barbara County,6083,0.163301513,68116,417118
perc_below_poverty_1y,2013,5,Santa Clara County,6085,0.104589723,191805,1833880
perc_below_poverty_1y,2013,5,Santa Cruz County,6087,0.149343312,38616,258572
perc_below_poverty_1y,2013,5,Shasta County,6089,0.201231167,35501,176419
perc_below_poverty_1y,2013,5,Solano County,6095,0.130286425,53992,414410
perc_below_poverty_1y,2013,5,Sonoma County,6097,0.124258786,60812,489398
perc_below_poverty_1y,2013,5,Stanislaus County,6099,0.221224666,114628,518152
perc_below_poverty_1y,2013,5,Sutter County,6101,0.173500732,16320,94063
perc_below_poverty_1y,2013,5,Tulare County,6107,0.301244527,135066,448360
perc_below_poverty_1y,2013,5,Ventura County,6111,0.119130462,98572,827429
perc_below_poverty_1y,2013,5,Yolo County,6113,0.188396215,37024,196522
perc_below_poverty_1y,2013,5,Yuba County,6115,0.204907715,14822,72335
perc_below_poverty_1y,2013,6,Adams County,8001,0.130490243,60563,464119
perc_below_poverty_1y,2013,6,Arapahoe County,8005,0.125722349,75710,602200
perc_below_poverty_1y,2013,6,Boulder County,8013,0.138953224,41700,300101
perc_below_poverty_1y,2013,6,Denver County,8031,0.186746672,118913,636761
perc_below_poverty_1y,2013,6,Douglas County,8035,0.032469086,9902,304967
perc_below_poverty_1y,2013,6,El Paso County,8041,0.110514127,70469,637647
perc_below_poverty_1y,2013,6,Jefferson County,8059,0.090873562,49299,542501
perc_below_poverty_1y,2013,6,Larimer County,8069,0.14262943,43846,307412
perc_below_poverty_1y,2013,6,Mesa County,8077,0.166907504,23910,143253
perc_below_poverty_1y,2013,6,Pueblo County,8101,0.201399535,31544,156624
perc_below_poverty_1y,2013,6,Weld County,8123,0.13354066,35126,263036
perc_below_poverty_1y,2013,7,Fairfield County,9001,0.096394017,88808,921302
perc_below_poverty_1y,2013,7,Hartford County,9003,0.122320078,106902,873953
perc_below_poverty_1y,2013,7,Litchfield County,9005,0.066867687,12330,184394
perc_below_poverty_1y,2013,7,Middlesex County,9007,0.073754959,11873,160979
perc_below_poverty_1y,2013,7,New Haven County,9009,0.128816605,107710,836150
perc_below_poverty_1y,2013,7,New London County,9011,0.089975491,23568,261938
perc_below_poverty_1y,2013,7,Tolland County,9013,0.053124048,7148,134553
perc_below_poverty_1y,2013,7,Windham County,9015,0.138833374,15561,112084
perc_below_poverty_1y,2013,8,Kent County,10001,0.123759903,20334,164302
perc_below_poverty_1y,2013,8,New Castle County,10003,0.116332933,61978,532764
perc_below_poverty_1y,2013,8,Sussex County,10005,0.142751008,29015,203256
perc_below_poverty_1y,2013,51,District of Columbia,11001,0.188874245,115551,611788
perc_below_poverty_1y,2013,9,Alachua County,12001,0.268466204,64041,238544
perc_below_poverty_1y,2013,9,Bay County,12005,0.180848405,31194,172487
perc_below_poverty_1y,2013,9,Brevard County,12009,0.14982149,81662,545062
perc_below_poverty_1y,2013,9,Broward County,12011,0.150905594,275116,1823100
perc_below_poverty_1y,2013,9,Charlotte County,12015,0.141081989,22628,160389
perc_below_poverty_1y,2013,9,Citrus County,12017,0.167982846,22952,136633
perc_below_poverty_1y,2013,9,Clay County,12019,0.09058135,17638,194720
perc_below_poverty_1y,2013,9,Collier County,12021,0.128211066,43152,336570
perc_below_poverty_1y,2013,9,Columbia County,12023,0.149970517,9412,62759
perc_below_poverty_1y,2013,9,Duval County,12031,0.171085685,148017,865163
perc_below_poverty_1y,2013,9,Escambia County,12033,0.167575195,47895,285812
perc_below_poverty_1y,2013,9,Flagler County,12035,0.161729366,16018,99042
perc_below_poverty_1y,2013,9,Hernando County,12053,0.144893736,24850,171505
perc_below_poverty_1y,2013,9,Highlands County,12055,0.187995464,18094,96247
perc_below_poverty_1y,2013,9,Hillsborough County,12057,0.16777052,213160,1270545
perc_below_poverty_1y,2013,9,Indian River County,12061,0.13408123,18836,140482
perc_below_poverty_1y,2013,9,Lake County,12069,0.142410949,43224,303516
perc_below_poverty_1y,2013,9,Lee County,12071,0.165165067,107225,649199
perc_below_poverty_1y,2013,9,Leon County,12073,0.220540047,59565,270087
perc_below_poverty_1y,2013,9,Manatee County,12081,0.161243185,54511,338067
perc_below_poverty_1y,2013,9,Marion County,12083,0.19518289,64222,329035
perc_below_poverty_1y,2013,9,Martin County,12085,0.131108195,19444,148305
perc_below_poverty_1y,2013,9,Miami-Dade County,12086,0.210263759,541053,2573211
perc_below_poverty_1y,2013,9,Monroe County,12087,0.197079703,14820,75198
perc_below_poverty_1y,2013,9,Nassau County,12089,0.156189457,11690,74845
perc_below_poverty_1y,2013,9,Okaloosa County,12091,0.137514055,25928,188548
perc_below_poverty_1y,2013,9,Orange County,12095,0.183605537,218365,1189316
perc_below_poverty_1y,2013,9,Osceola County,12097,0.215369627,63696,295752
perc_below_poverty_1y,2013,9,Palm Beach County,12099,0.148862511,201663,1354693
perc_below_poverty_1y,2013,9,Pasco County,12101,0.130963698,61148,466908
perc_below_poverty_1y,2013,9,Pinellas County,12103,0.149556354,136581,913241
perc_below_poverty_1y,2013,9,Polk County,12105,0.193955198,118007,608424
perc_below_poverty_1y,2013,9,Putnam County,12107,0.263221323,18784,71362
