measure label,year,state,county,fips,perc_vacant_housing_1y,numerator,denominator
perc_vacant_housing_1y,2014,5,Fresno County,6019,0.076336235,24745,324158
perc_vacant_housing_1y,2014,5,Humboldt County,6023,0.143095508,8919,62329
perc_vacant_housing_1y,2014,5,Imperial County,6025,0.209258646,11920,56963
perc_vacant_housing_1y,2014,5,Kern County,6029,0.10175696,29659,291469
perc_vacant_housing_1y,2014,5,Kings County,6031,,,44872
perc_vacant_housing_1y,2014,5,Lake County,6033,0.216495141,7720,35659
perc_vacant_housing_1y,2014,5,Los Angeles County,6037,0.056613281,197166,3482681
perc_vacant_housing_1y,2014,5,Madera County,6039,0.12661095,6317,49893
perc_vacant_housing_1y,2014,5,Marin County,6041,0.073093638,8209,112308
perc_vacant_housing_1y,2014,5,Mendocino County,6045,0.174439445,7103,40719
perc_vacant_housing_1y,2014,5,Merced County,6047,0.0582086,4900,84180
perc_vacant_housing_1y,2014,5,Monterey County,6053,0.110622719,15503,140143
perc_vacant_housing_1y,2014,5,Napa County,6055,0.080926217,4477,55322
perc_vacant_housing_1y,2014,5,Nevada County,6057,0.228773803,12144,53083
perc_vacant_housing_1y,2014,5,Orange County,6059,0.044500493,47708,1072078
perc_vacant_housing_1y,2014,5,Placer County,6061,0.128507659,20237,157477
perc_vacant_housing_1y,2014,5,Riverside County,6065,0.130176306,106746,820011
perc_vacant_housing_1y,2014,5,Sacramento County,6067,0.064872175,36452,561905
perc_vacant_housing_1y,2014,5,San Bernardino County,6071,0.124534845,88216,708364
perc_vacant_housing_1y,2014,5,San Diego County,6073,0.066879235,79432,1187693
perc_vacant_housing_1y,2014,5,San Francisco County,6075,0.081981845,31695,386610
perc_vacant_housing_1y,2014,5,San Joaquin County,6077,0.058455799,13886,237547
perc_vacant_housing_1y,2014,5,San Luis Obispo County,6079,0.120876633,14401,119138
perc_vacant_housing_1y,2014,5,San Mateo County,6081,0.053256426,14570,273582
perc_vacant_housing_1y,2014,5,Santa Barbara County,6083,0.069566227,10742,154414
perc_vacant_housing_1y,2014,5,Santa Clara County,6085,0.041413084,26967,651171
perc_vacant_housing_1y,2014,5,Santa Cruz County,6087,0.076208301,8021,105251
perc_vacant_housing_1y,2014,5,Shasta County,6089,0.115971044,9036,77916
perc_vacant_housing_1y,2014,5,Solano County,6095,0.058104351,9006,154997
perc_vacant_housing_1y,2014,5,Sonoma County,6097,0.068666153,14229,207220
perc_vacant_housing_1y,2014,5,Stanislaus County,6099,0.059662666,10757,180297
perc_vacant_housing_1y,2014,5,Sutter County,6101,0.070722766,2412,34105
perc_vacant_housing_1y,2014,5,Tulare County,6107,0.085237116,12402,145500
perc_vacant_housing_1y,2014,5,Ventura County,6111,0.048357449,13759,284527
perc_vacant_housing_1y,2014,5,Yolo County,6113,0.056531485,4338,76736
perc_vacant_housing_1y,2014,5,Yuba County,6115,,,28009
perc_vacant_housing_1y,2014,6,Adams County,8001,0.041121922,6838,166286
perc_vacant_housing_1y,2014,6,Arapahoe County,8005,0.043104369,10506,243734
perc_vacant_housing_1y,2014,6,Boulder County,8013,0.050999053,6677,130924
perc_vacant_housing_1y,2014,6,Denver County,8031,0.050578829,15117,298880
perc_vacant_housing_1y,2014,6,Douglas County,8035,0.049443789,5627,113806
perc_vacant_housing_1y,2014,6,El Paso County,8041,0.061664633,16166,262160
perc_vacant_housing_1y,2014,6,Jefferson County,8059,0.033005565,7700,233294
perc_vacant_housing_1y,2014,6,Larimer County,8069,0.091345459,12655,138540
perc_vacant_housing_1y,2014,6,Mesa County,8077,0.061387971,3916,63791
perc_vacant_housing_1y,2014,6,Pueblo County,8101,0.091435827,6407,70071
perc_vacant_housing_1y,2014,6,Weld County,8123,0.03125,3127,100064
perc_vacant_housing_1y,2014,7,Fairfield County,9001,0.067441896,24614,364966
perc_vacant_housing_1y,2014,7,Hartford County,9003,0.073705107,27619,374723
perc_vacant_housing_1y,2014,7,Litchfield County,9005,0.146808833,12833,87413
perc_vacant_housing_1y,2014,7,Middlesex County,9007,0.10364525,7802,75276
perc_vacant_housing_1y,2014,7,New Haven County,9009,0.097384259,35283,362307
perc_vacant_housing_1y,2014,7,New London County,9011,0.123772293,15009,121263
perc_vacant_housing_1y,2014,7,Tolland County,9013,0.075590335,4424,58526
perc_vacant_housing_1y,2014,7,Windham County,9015,0.084950566,4176,49158
perc_vacant_housing_1y,2014,8,Kent County,10001,0.0954879,6480,67862
perc_vacant_housing_1y,2014,8,New Castle County,10003,0.079140224,17419,220103
perc_vacant_housing_1y,2014,8,Sussex County,10005,0.313199133,40543,129448
perc_vacant_housing_1y,2014,51,District of Columbia,11001,0.083662115,25616,306184
perc_vacant_housing_1y,2014,9,Alachua County,12001,0.146205038,16676,114059
perc_vacant_housing_1y,2014,9,Bay County,12005,0.338445902,33960,100341
perc_vacant_housing_1y,2014,9,Brevard County,12009,0.158533588,43166,272283
perc_vacant_housing_1y,2014,9,Broward County,12011,0.16560322,135349,817309
perc_vacant_housing_1y,2014,9,Charlotte County,12015,0.218255177,22123,101363
perc_vacant_housing_1y,2014,9,Citrus County,12017,0.21229589,16499,77717
perc_vacant_housing_1y,2014,9,Clay County,12019,0.086745963,6717,77433
perc_vacant_housing_1y,2014,9,Collier County,12021,0.302084208,61353,203099
perc_vacant_housing_1y,2014,9,Columbia County,12023,0.153897807,4355,28298
perc_vacant_housing_1y,2014,9,Duval County,12031,0.131298766,51980,395891
perc_vacant_housing_1y,2014,9,Escambia County,12033,0.157965362,21897,138619
perc_vacant_housing_1y,2014,9,Flagler County,12035,0.243797153,12086,49574
perc_vacant_housing_1y,2014,9,Hernando County,12053,0.158027843,13372,84618
perc_vacant_housing_1y,2014,9,Highlands County,12055,0.262596995,14415,54894
perc_vacant_housing_1y,2014,9,Hillsborough County,12057,0.113414623,62841,554082
perc_vacant_housing_1y,2014,9,Indian River County,12061,0.236895859,18322,77342
perc_vacant_housing_1y,2014,9,Lake County,12069,0.179847047,26385,146708
perc_vacant_housing_1y,2014,9,Lee County,12071,0.255416721,95957,375688
perc_vacant_housing_1y,2014,9,Leon County,12073,0.113101251,14334,126736
perc_vacant_housing_1y,2014,9,Manatee County,12081,0.206646189,37000,179050
perc_vacant_housing_1y,2014,9,Marion County,12083,0.181095615,29620,163560
perc_vacant_housing_1y,2014,9,Martin County,12085,0.165575251,13072,78949
perc_vacant_housing_1y,2014,9,Miami-Dade County,12086,0.154329345,155005,1004378
perc_vacant_housing_1y,2014,9,Monroe County,12087,0.419237822,22189,52927
perc_vacant_housing_1y,2014,9,Nassau County,12089,0.205597088,7398,35983
perc_vacant_housing_1y,2014,9,Okaloosa County,12091,0.224599719,21350,95058
perc_vacant_housing_1y,2014,9,Orange County,12095,0.120656095,61305,508097
perc_vacant_housing_1y,2014,9,Osceola County,12097,0.319250077,42776,133989
perc_vacant_housing_1y,2014,9,Palm Beach County,12099,0.181746379,122657,674880
perc_vacant_housing_1y,2014,9,Pasco County,12101,0.183862984,42727,232385
perc_vacant_housing_1y,2014,9,Pinellas County,12103,0.179526255,90606,504695
perc_vacant_housing_1y,2014,9,Polk County,12105,0.208160624,58857,282748
perc_vacant_housing_1y,2014,9,Putnam County,12107,0.268055856,9828,36664
perc_vacant_housing_1y,2014,9,Santa Rosa County,12113,0.150352806,10164,67601
perc_vacant_housing_1y,2014,9,Sarasota County,12115,0.222342968,51357,230981
perc_vacant_housing_1y,2014,9,Seminole County,12117,0.195336208,36313,185900
perc_vacant_housing_1y,2014,9,St. Johns County,12109,0.148892254,14429,96909
perc_vacant_housing_1y,2014,9,St. Lucie County,12111,0.192618802,26456,137349
perc_vacant_housing_1y,2014,9,Sumter County,12119,0.210532844,13580,64503
perc_vacant_housing_1y,2014,9,Volusia County,12127,0.203405648,52093,256104
perc_vacant_housing_1y,2014,10,Barrow County,13013,0.161025792,4320,26828
perc_vacant_housing_1y,2014,10,Bartow County,13015,,,39822
perc_vacant_housing_1y,2014,10,Bibb County,13021,0.200364143,14086,70302
perc_vacant_housing_1y,2014,10,Bulloch County,13031,,,29766
perc_vacant_housing_1y,2014,10,Carroll County,13045,0.128960192,5772,44758
perc_vacant_housing_1y,2014,10,Catoosa County,13047,,,26804
perc_vacant_housing_1y,2014,10,Chatham County,13051,0.13068974,16024,122611
perc_vacant_housing_1y,2014,10,Cherokee County,13057,0.041074581,3512,85503
perc_vacant_housing_1y,2014,10,Clarke County,13059,0.144186765,7467,51787
perc_vacant_housing_1y,2014,10,Clayton County,13063,0.150951698,15782,104550
perc_vacant_housing_1y,2014,10,Cobb County,13067,0.066547848,19491,292887
perc_vacant_housing_1y,2014,10,Columbia County,13073,0.149941921,8003,53374
perc_vacant_housing_1y,2014,10,Coweta County,13077,,,52004
perc_vacant_housing_1y,2014,10,DeKalb County,13089,0.12766844,39190,306967
perc_vacant_housing_1y,2014,10,Dougherty County,13095,0.126289919,5140,40700
perc_vacant_housing_1y,2014,10,Douglas County,13097,0.080395713,4169,51856
perc_vacant_housing_1y,2014,10,Fayette County,13113,,,41344
perc_vacant_housing_1y,2014,10,Floyd County,13115,0.105039209,4246,40423
perc_vacant_housing_1y,2014,10,Forsyth County,13117,0.057179861,4062,71039
perc_vacant_housing_1y,2014,10,Fulton County,13121,0.141865879,63687,448924
perc_vacant_housing_1y,2014,10,Glynn County,13127,0.197511926,8240,41719
perc_vacant_housing_1y,2014,10,Gwinnett County,13135,0.064093977,19140,298624
perc_vacant_housing_1y,2014,10,Hall County,13139,0.083838195,5826,69491
perc_vacant_housing_1y,2014,10,Henry County,13151,0.114758119,8898,77537
perc_vacant_housing_1y,2014,10,Houston County,13153,0.106711142,6462,60556
perc_vacant_housing_1y,2014,10,Liberty County,13179,0.171845689,4673,27193
perc_vacant_housing_1y,2014,10,Lowndes County,13185,0.154986635,7077,45662
perc_vacant_housing_1y,2014,10,Muscogee County,13215,0.111157477,9323,83872
perc_vacant_housing_1y,2014,10,Newton County,13217,,,38361
perc_vacant_housing_1y,2014,10,Paulding County,13223,,,53110
perc_vacant_housing_1y,2014,10,Richmond County,13245,0.177748173,15476,87067
perc_vacant_housing_1y,2014,10,Rockdale County,13247,0.105797537,3522,33290
perc_vacant_housing_1y,2014,10,Troup County,13285,0.145684347,4115,28246
perc_vacant_housing_1y,2014,10,Walker County,13295,0.149700999,4506,30100
perc_vacant_housing_1y,2014,10,Walton County,13297,0.063016564,2051,32547
perc_vacant_housing_1y,2014,10,Whitfield County,13313,,,39648
perc_vacant_housing_1y,2014,11,Hawaii County,15001,0.22940369,19539,85173
perc_vacant_housing_1y,2014,11,Honolulu County,15003,0.091420308,31360,343031
perc_vacant_housing_1y,2014,11,Kauai County,15007,0.201449752,6114,30350
perc_vacant_housing_1y,2014,11,Maui County,15009,0.163259596,11668,71469
perc_vacant_housing_1y,2014,12,Ada County,16001,0.042171232,7052,167223
perc_vacant_housing_1y,2014,12,Bannock County,16005,0.092481047,3086,33369
perc_vacant_housing_1y,2014,12,Bonneville County,16019,0.10380742,4226,40710
perc_vacant_housing_1y,2014,12,Canyon County,16027,0.061100595,4358,71325
perc_vacant_housing_1y,2014,12,Kootenai County,16055,0.142947882,9452,66122
perc_vacant_housing_1y,2014,12,Twin Falls County,16083,0.063853219,2029,31776
perc_vacant_housing_1y,2014,13,Adams County,17001,0.077177174,2313,29970
perc_vacant_housing_1y,2014,13,Champaign County,17019,0.08450941,7539,89209
perc_vacant_housing_1y,2014,13,Cook County,17031,0.106875665,232472,2175163
perc_vacant_housing_1y,2014,13,DeKalb County,17037,,,40999
perc_vacant_housing_1y,2014,13,DuPage County,17043,0.051435478,18387,357477
perc_vacant_housing_1y,2014,13,Kane County,17089,0.063113973,11616,184048
perc_vacant_housing_1y,2014,13,Kankakee County,17091,0.097402163,4398,45153
perc_vacant_housing_1y,2014,13,Kendall County,17093,,,41188
perc_vacant_housing_1y,2014,13,LaSalle County,17099,0.136041865,6784,49867
perc_vacant_housing_1y,2014,13,Lake County,17097,0.076644093,20034,261390
perc_vacant_housing_1y,2014,13,Macon County,17115,0.123622283,6225,50355
perc_vacant_housing_1y,2014,13,Madison County,17119,0.09429732,11145,118190
perc_vacant_housing_1y,2014,13,McHenry County,17111,0.065029472,7613,117070
perc_vacant_housing_1y,2014,13,McLean County,17113,0.067823894,4845,71435
perc_vacant_housing_1y,2014,13,Peoria County,17143,0.100561202,8404,83571
perc_vacant_housing_1y,2014,13,Rock Island County,17161,0.096463218,6344,65766
perc_vacant_housing_1y,2014,13,Sangamon County,17167,0.079510435,7198,90529
perc_vacant_housing_1y,2014,13,St. Clair County,17163,0.154749125,18311,118327
perc_vacant_housing_1y,2014,13,Tazewell County,17179,0.074073434,4301,58064
perc_vacant_housing_1y,2014,13,Vermilion County,17183,0.128686473,4634,36010
perc_vacant_housing_1y,2014,13,Will County,17197,0.064413376,15450,239857
perc_vacant_housing_1y,2014,13,Williamson County,17199,0.116698049,3595,30806
perc_vacant_housing_1y,2014,13,Winnebago County,17201,0.091104597,11438,125548
perc_vacant_housing_1y,2014,14,Allen County,18003,0.099253044,15334,154494
perc_vacant_housing_1y,2014,14,Bartholomew County,18005,,,33547
perc_vacant_housing_1y,2014,14,Clark County,18019,0.125183702,6133,48992
perc_vacant_housing_1y,2014,14,Delaware County,18035,0.132737964,6971,52517
perc_vacant_housing_1y,2014,14,Elkhart County,18039,0.092638925,7220,77937
perc_vacant_housing_1y,2014,14,Floyd County,18043,0.081287727,2626,32305
perc_vacant_housing_1y,2014,14,Grant County,18053,0.154752865,4687,30287
perc_vacant_housing_1y,2014,14,Hamilton County,18057,0.04425928,5147,116292
perc_vacant_housing_1y,2014,14,Hancock County,18059,,,28893
perc_vacant_housing_1y,2014,14,Hendricks County,18063,,,58327
perc_vacant_housing_1y,2014,14,Howard County,18067,0.118276514,4576,38689
perc_vacant_housing_1y,2014,14,Johnson County,18081,0.096069053,5643,58739
perc_vacant_housing_1y,2014,14,Kosciusko County,18085,0.196208939,7370,37562
perc_vacant_housing_1y,2014,14,LaPorte County,18091,0.129988924,6338,48758
perc_vacant_housing_1y,2014,14,Lake County,18089,0.130109087,27373,210385
perc_vacant_housing_1y,2014,14,Madison County,18095,0.104485229,6143,58793
perc_vacant_housing_1y,2014,14,Marion County,18097,0.136943832,57430,419369
perc_vacant_housing_1y,2014,14,Monroe County,18105,0.09604764,5774,60116
perc_vacant_housing_1y,2014,14,Morgan County,18109,,,27950
perc_vacant_housing_1y,2014,14,Porter County,18127,0.075284854,5048,67052
perc_vacant_housing_1y,2014,14,St. Joseph County,18141,0.118809313,13734,115597
perc_vacant_housing_1y,2014,14,Tippecanoe County,18157,0.105797984,7819,73905
perc_vacant_housing_1y,2014,14,Vanderburgh County,18163,0.11513371,9601,83390
perc_vacant_housing_1y,2014,14,Vigo County,18167,0.102191985,4746,46442
perc_vacant_housing_1y,2014,14,Wayne County,18177,0.13294594,4141,31148
perc_vacant_housing_1y,2014,15,Black Hawk County,19013,0.06467662,3679,56883
perc_vacant_housing_1y,2014,15,Dallas County,19049,0.065745451,1965,29888
perc_vacant_housing_1y,2014,15,Dubuque County,19061,,,40349
perc_vacant_housing_1y,2014,15,Johnson County,19103,0.043910988,2581,58778
perc_vacant_housing_1y,2014,15,Linn County,19113,0.065660194,6215,94654
perc_vacant_housing_1y,2014,15,Polk County,19153,0.064207062,12391,192985
perc_vacant_housing_1y,2014,15,Pottawattamie County,19155,,,39573
perc_vacant_housing_1y,2014,15,Scott County,19163,0.071402162,5215,73037
perc_vacant_housing_1y,2014,15,Story County,19169,0.053235032,2029,38114
perc_vacant_housing_1y,2014,15,Woodbury County,19193,0.059819795,2483,41508
perc_vacant_housing_1y,2014,16,Butler County,20015,0.125355154,3309,26397
perc_vacant_housing_1y,2014,16,Douglas County,20045,0.057148185,2759,48278
perc_vacant_housing_1y,2014,16,Johnson County,20091,0.051865734,12094,233179
perc_vacant_housing_1y,2014,16,Leavenworth County,20103,0.096017048,2794,29099
perc_vacant_housing_1y,2014,16,Riley County,20161,0.106829122,3174,29711
perc_vacant_housing_1y,2014,16,Sedgwick County,20173,0.104102641,22322,214423
perc_vacant_housing_1y,2014,16,Shawnee County,20177,0.108459048,8620,79477
perc_vacant_housing_1y,2014,16,Wyandotte County,20209,0.107544281,7243,67349
perc_vacant_housing_1y,2014,17,Boone County,21015,,,47952
perc_vacant_housing_1y,2014,17,Bullitt County,21029,,,30457
perc_vacant_housing_1y,2014,17,Campbell County,21037,0.105747014,4210,39812
perc_vacant_housing_1y,2014,17,Christian County,21047,0.130865946,3893,29748
perc_vacant_housing_1y,2014,17,Daviess County,21059,0.067338884,2865,42546
perc_vacant_housing_1y,2014,17,Fayette County,21067,0.077561371,10768,138832
perc_vacant_housing_1y,2014,17,Hardin County,21093,0.133537382,6108,45740
perc_vacant_housing_1y,2014,17,Jefferson County,21111,0.09416426,32157,341499
perc_vacant_housing_1y,2014,17,Kenton County,21117,0.089713179,6240,69555
perc_vacant_housing_1y,2014,17,Madison County,21151,0.069149382,2477,35821
perc_vacant_housing_1y,2014,17,McCracken County,21145,,,31388
perc_vacant_housing_1y,2014,17,Pike County,21195,0.12648873,3834,30311
perc_vacant_housing_1y,2014,17,Warren County,21227,0.082692422,4118,49799
perc_vacant_housing_1y,2014,18,Ascension Parish,22005,0.0545706,2407,44108
perc_vacant_housing_1y,2014,18,Bossier Parish,22015,0.129070461,6976,54048
perc_vacant_housing_1y,2014,18,Caddo Parish,22017,0.158169284,17829,112721
perc_vacant_housing_1y,2014,18,Calcasieu Parish,22019,0.1317579,11296,85733
perc_vacant_housing_1y,2014,18,East Baton Rouge Parish,22033,0.101988308,19502,191218
perc_vacant_housing_1y,2014,18,Iberia Parish,22045,0.140801549,4237,30092
perc_vacant_housing_1y,2014,18,Jefferson Parish,22051,0.101854399,19257,189064
perc_vacant_housing_1y,2014,18,Lafayette Parish,22055,0.083389744,8130,97494
perc_vacant_housing_1y,2014,18,Lafourche Parish,22057,0.126926854,5031,39637
perc_vacant_housing_1y,2014,18,Livingston Parish,22063,,,53710
perc_vacant_housing_1y,2014,18,Orleans Parish,22071,0.197109193,37938,192472
perc_vacant_housing_1y,2014,18,Ouachita Parish,22073,0.128075182,8491,66297
perc_vacant_housing_1y,2014,18,Rapides Parish,22079,0.18108885,10338,57088
perc_vacant_housing_1y,2014,18,St. Landry Parish,22097,0.19701831,7123,36154
perc_vacant_housing_1y,2014,18,St. Tammany Parish,22103,0.101301566,10009,98804
perc_vacant_housing_1y,2014,18,Tangipahoa Parish,22105,0.127216682,6686,52556
perc_vacant_housing_1y,2014,18,Terrebonne Parish,22109,0.10375984,4628,44603
perc_vacant_housing_1y,2014,19,Androscoggin County,23001,0.097106345,4772,49142
perc_vacant_housing_1y,2014,19,Aroostook County,23003,0.227110401,8967,39483
perc_vacant_housing_1y,2014,19,Cumberland County,23005,0.143650427,20152,140285
perc_vacant_housing_1y,2014,19,Kennebec County,23011,0.179438397,11036,61503
perc_vacant_housing_1y,2014,19,Penobscot County,23019,0.156849548,11650,74275
perc_vacant_housing_1y,2014,19,York County,23031,0.186398342,19997,107281
perc_vacant_housing_1y,2014,20,Allegany County,24001,0.115442507,3835,33220
perc_vacant_housing_1y,2014,20,Anne Arundel County,24003,0.065917499,14430,218910
perc_vacant_housing_1y,2014,20,Baltimore County,24005,0.075389512,25408,337023
perc_vacant_housing_1y,2014,20,Baltimore city,24510,0.193793833,57562,297027
perc_vacant_housing_1y,2014,20,Calvert County,24009,0.090838149,3143,34600
perc_vacant_housing_1y,2014,20,Carroll County,24013,0.057714231,3645,63156
perc_vacant_housing_1y,2014,20,Cecil County,24015,0.126017705,5340,42375
perc_vacant_housing_1y,2014,20,Charles County,24017,,,58159
perc_vacant_housing_1y,2014,20,Frederick County,24021,0.047728438,4467,93592
perc_vacant_housing_1y,2014,20,Harford County,24025,0.059940957,5888,98230
perc_vacant_housing_1y,2014,20,Howard County,24027,0.047052499,5426,115318
perc_vacant_housing_1y,2014,20,Montgomery County,24031,0.050301649,19402,385713
perc_vacant_housing_1y,2014,20,Prince George's County,24033,0.068342037,22588,330514
perc_vacant_housing_1y,2014,20,St. Mary's County,24037,0.087826751,3800,43267
perc_vacant_housing_1y,2014,20,Washington County,24043,0.095129959,5823,61211
perc_vacant_housing_1y,2014,20,Wicomico County,24045,0.119914599,5055,42155
perc_vacant_housing_1y,2014,21,Barnstable County,25001,0.359458566,58132,161721
perc_vacant_housing_1y,2014,21,Berkshire County,25003,0.188166767,12858,68333
perc_vacant_housing_1y,2014,21,Bristol County,25005,0.07861729,18183,231285
perc_vacant_housing_1y,2014,21,Essex County,25009,0.060317215,18566,307806
perc_vacant_housing_1y,2014,21,Franklin County,25011,0.109296106,3680,33670
perc_vacant_housing_1y,2014,21,Hampden County,25013,0.076344714,14642,191788
perc_vacant_housing_1y,2014,21,Hampshire County,25015,0.070191622,4414,62885
perc_vacant_housing_1y,2014,21,Middlesex County,25017,0.049968012,30929,618976
perc_vacant_housing_1y,2014,21,Norfolk County,25021,0.043192618,11788,272917
perc_vacant_housing_1y,2014,21,Plymouth County,25023,0.090264849,18278,202493
perc_vacant_housing_1y,2014,21,Suffolk County,25025,0.070162542,22334,318318
perc_vacant_housing_1y,2014,21,Worcester County,25027,0.085355885,28089,329081
perc_vacant_housing_1y,2014,22,Allegan County,26005,0.155951694,7760,49759
perc_vacant_housing_1y,2014,22,Bay County,26017,0.109704293,5268,48020
perc_vacant_housing_1y,2014,22,Berrien County,26021,0.168640941,12941,76737
perc_vacant_housing_1y,2014,22,Calhoun County,26025,0.135107517,8199,60685
perc_vacant_housing_1y,2014,22,Clinton County,26037,0.076382369,2358,30871
perc_vacant_housing_1y,2014,22,Eaton County,26045,0.057691082,2715,47061
perc_vacant_housing_1y,2014,22,Genesee County,26049,0.121306412,23158,190905
perc_vacant_housing_1y,2014,22,Grand Traverse County,26055,0.140872687,5963,42329
perc_vacant_housing_1y,2014,22,Ingham County,26065,0.089975998,10984,122077
perc_vacant_housing_1y,2014,22,Isabella County,26073,0.120878354,3468,28690
perc_vacant_housing_1y,2014,22,Jackson County,26075,0.101664975,7022,69070
perc_vacant_housing_1y,2014,22,Kalamazoo County,26077,0.087083437,9606,110308
perc_vacant_housing_1y,2014,22,Kent County,26081,0.062883452,15641,248730
perc_vacant_housing_1y,2014,22,Lapeer County,26087,0.13130559,4753,36198
perc_vacant_housing_1y,2014,22,Lenawee County,26091,0.111911446,4863,43454
perc_vacant_housing_1y,2014,22,Livingston County,26093,0.062749326,4656,74200
perc_vacant_housing_1y,2014,22,Macomb County,26099,0.062616602,22622,361278
perc_vacant_housing_1y,2014,22,Marquette County,26103,0.235991538,8141,34497
perc_vacant_housing_1y,2014,22,Midland County,26111,0.074270122,2694,36273
perc_vacant_housing_1y,2014,22,Monroe County,26115,0.087383687,5550,63513
perc_vacant_housing_1y,2014,22,Muskegon County,26121,0.11490836,8426,73328
perc_vacant_housing_1y,2014,22,Oakland County,26125,0.073905729,39397,533071
perc_vacant_housing_1y,2014,22,Ottawa County,26139,0.067192271,7014,104387
perc_vacant_housing_1y,2014,22,Saginaw County,26145,0.097612686,8472,86792
perc_vacant_housing_1y,2014,22,Shiawassee County,26155,0.085986093,2585,30063
perc_vacant_housing_1y,2014,22,St. Clair County,26147,0.118538029,8507,71766
perc_vacant_housing_1y,2014,22,Van Buren County,26159,0.204923183,7509,36643
perc_vacant_housing_1y,2014,22,Washtenaw County,26161,0.074035667,10994,148496
perc_vacant_housing_1y,2014,22,Wayne County,26163,0.185388044,150993,814470
perc_vacant_housing_1y,2014,23,Anoka County,27003,0.037489485,4858,129583
perc_vacant_housing_1y,2014,23,Blue Earth County,27013,0.077453114,2102,27139
perc_vacant_housing_1y,2014,23,Carver County,27019,0.052666336,1914,36342
perc_vacant_housing_1y,2014,23,Dakota County,27037,0.03322098,5411,162879
